,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - HOU vs. PHX",W,33,16,4,9,44.4,3,6,50.0,5,8,62.5,2,2,4,1,1,1,3,1,28,2017-02-11 00:00:00,PHX,HOME
1,"FEB 09, 2017 - HOU @ CHA",W,35,14,5,11,45.5,2,6,33.3,2,2,100.0,1,3,4,1,0,0,1,2,7,2017-02-09 00:00:00,CHA,AWAY
2,"FEB 07, 2017 - HOU vs. ORL",W,28,6,2,7,28.6,1,2,50.0,1,1,100.0,3,1,4,2,1,0,0,1,5,2017-02-07 00:00:00,ORL,HOME
3,"FEB 03, 2017 - HOU vs. CHI",W,33,0,0,7,0.0,0,6,0.0,0,2,0.0,1,3,4,0,0,0,1,5,8,2017-02-03 00:00:00,CHI,HOME
4,"FEB 02, 2017 - HOU vs. ATL",L,34,11,4,12,33.3,3,9,33.3,0,0,0.0,0,2,2,2,0,0,0,3,4,2017-02-02 00:00:00,ATL,HOME
5,"JAN 31, 2017 - HOU vs. SAC",W,27,25,7,14,50.0,6,12,50.0,5,8,62.5,3,8,11,3,1,0,1,3,16,2017-01-31 00:00:00,SAC,HOME
6,"JAN 29, 2017 - HOU @ IND",L,35,27,9,16,56.3,5,9,55.6,4,5,80.0,1,6,7,0,1,0,0,2,-13,2017-01-29 00:00:00,IND,AWAY
7,"JAN 27, 2017 - HOU @ PHI",W,42,11,3,11,27.3,3,9,33.3,2,2,100.0,1,4,5,0,0,0,2,5,19,2017-01-27 00:00:00,PHI,AWAY
8,"JAN 25, 2017 - HOU @ BOS",L,36,19,5,8,62.5,3,4,75.0,6,7,85.7,3,2,5,1,1,0,2,3,-19,2017-01-25 00:00:00,BOS,AWAY
9,"JAN 23, 2017 - HOU @ MIL",L,29,16,6,11,54.5,3,7,42.9,1,1,100.0,1,0,1,1,1,0,1,4,10,2017-01-23 00:00:00,MIL,AWAY
10,"JAN 20, 2017 - HOU vs. GSW",L,9,0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,-8,2017-01-20 00:00:00,GSW,HOME
11,"JAN 15, 2017 - HOU @ BKN",W,23,12,2,8,25.0,2,3,66.7,6,6,100.0,3,4,7,1,1,0,3,0,13,2017-01-15 00:00:00,BKN,AWAY
12,"JAN 13, 2017 - HOU vs. MEM",L,25,10,3,11,27.3,1,8,12.5,3,4,75.0,0,0,0,0,0,0,1,3,-2,2017-01-13 00:00:00,MEM,HOME
13,"JAN 11, 2017 - HOU @ MIN",L,38,18,6,16,37.5,5,14,35.7,1,1,100.0,2,5,7,4,1,0,0,5,-6,2017-01-11 00:00:00,MIN,AWAY
14,"JAN 10, 2017 - HOU vs. CHA",W,36,13,5,12,41.7,3,7,42.9,0,0,0.0,2,0,2,1,2,0,0,1,3,2017-01-10 00:00:00,CHA,HOME
15,"JAN 08, 2017 - HOU @ TOR",W,32,9,2,8,25.0,1,5,20.0,4,4,100.0,2,2,4,0,1,0,0,2,2,2017-01-08 00:00:00,TOR,AWAY
16,"JAN 06, 2017 - HOU @ ORL",W,33,19,7,12,58.3,5,9,55.6,0,0,0.0,0,4,4,0,2,0,0,0,-1,2017-01-06 00:00:00,ORL,AWAY
17,"JAN 05, 2017 - HOU vs. OKC",W,32,12,5,11,45.5,2,7,28.6,0,0,0.0,2,2,4,1,0,0,0,1,3,2017-01-05 00:00:00,OKC,HOME
18,"JAN 02, 2017 - HOU vs. WAS",W,32,8,3,7,42.9,2,5,40.0,0,0,0.0,1,3,4,2,1,1,1,3,5,2017-01-02 00:00:00,WAS,HOME
19,"DEC 31, 2016 - HOU vs. NYK",W,35,25,8,12,66.7,4,8,50.0,5,6,83.3,2,4,6,1,0,2,0,3,13,2016-12-31 00:00:00,NYK,HOME
20,"DEC 30, 2016 - HOU vs. LAC",W,23,6,2,10,20.0,1,8,12.5,1,1,100.0,0,3,3,0,0,0,0,2,-2,2016-12-30 00:00:00,LAC,HOME
21,"DEC 27, 2016 - HOU @ DAL",W,28,22,7,12,58.3,4,7,57.1,4,4,100.0,1,2,3,0,1,1,1,3,33,2016-12-27 00:00:00,DAL,AWAY
22,"DEC 26, 2016 - HOU vs. PHX",W,25,15,6,9,66.7,3,5,60.0,0,0,0.0,2,3,5,1,0,0,1,2,22,2016-12-26 00:00:00,PHX,HOME
23,"DEC 23, 2016 - HOU @ MEM",L,35,28,9,17,52.9,7,13,53.8,3,3,100.0,1,6,7,0,0,2,2,4,3,2016-12-23 00:00:00,MEM,AWAY
24,"DEC 21, 2016 - HOU @ PHX",W,28,15,5,10,50.0,3,7,42.9,2,2,100.0,1,4,5,0,0,1,1,2,12,2016-12-21 00:00:00,PHX,AWAY
25,"DEC 20, 2016 - HOU vs. SAS",L,37,7,2,8,25.0,1,3,33.3,2,2,100.0,2,4,6,2,0,0,1,3,-2,2016-12-20 00:00:00,SAS,HOME
26,"DEC 17, 2016 - HOU @ MIN",W,36,28,9,19,47.4,7,16,43.8,3,4,75.0,3,3,6,0,3,1,2,2,5,2016-12-17 00:00:00,MIN,AWAY
27,"DEC 16, 2016 - HOU vs. NOP",W,27,8,3,11,27.3,2,8,25.0,0,0,0.0,0,3,3,0,0,0,0,1,22,2016-12-16 00:00:00,NOP,HOME
28,"DEC 14, 2016 - HOU vs. SAC",W,26,22,8,12,66.7,4,7,57.1,2,3,66.7,2,4,6,1,0,0,0,0,25,2016-12-14 00:00:00,SAC,HOME
29,"DEC 12, 2016 - HOU vs. BKN",W,31,19,6,11,54.5,3,7,42.9,4,5,80.0,2,4,6,2,0,0,0,3,-2,2016-12-12 00:00:00,BKN,HOME
30,"DEC 10, 2016 - HOU vs. DAL",W,30,4,2,8,25.0,0,3,0.0,0,0,0.0,0,7,7,1,0,0,1,1,13,2016-12-10 00:00:00,DAL,HOME
31,"DEC 09, 2016 - HOU @ OKC",W,32,14,5,15,33.3,4,11,36.4,0,0,0.0,3,5,8,1,1,0,1,1,0,2016-12-09 00:00:00,OKC,AWAY
32,"DEC 07, 2016 - HOU vs. LAL",W,25,12,3,9,33.3,0,3,0.0,6,6,100.0,2,2,4,0,1,0,1,2,20,2016-12-07 00:00:00,LAL,HOME
33,"DEC 05, 2016 - HOU vs. BOS",W,29,2,0,6,0.0,0,5,0.0,2,2,100.0,0,6,6,3,1,1,0,2,8,2016-12-05 00:00:00,BOS,HOME
34,"DEC 02, 2016 - HOU @ DEN",W,25,18,4,7,57.1,4,6,66.7,6,6,100.0,2,4,6,2,1,0,0,3,14,2016-12-02 00:00:00,DEN,AWAY
35,"DEC 01, 2016 - HOU @ GSW",W,45,29,9,17,52.9,5,10,50.0,6,7,85.7,2,3,5,0,0,0,2,4,2,2016-12-01 00:00:00,GSW,AWAY
36,"NOV 29, 2016 - HOU @ UTA",L,21,11,4,7,57.1,3,5,60.0,0,0,0.0,1,1,2,0,0,0,2,1,-13,2016-11-29 00:00:00,UTA,AWAY
37,"NOV 27, 2016 - HOU @ POR",W,27,14,5,7,71.4,2,4,50.0,2,2,100.0,1,5,6,3,1,0,1,1,12,2016-11-27 00:00:00,POR,AWAY
38,"NOV 25, 2016 - HOU @ SAC",W,29,13,4,10,40.0,3,7,42.9,2,2,100.0,0,0,0,4,0,0,1,2,7,2016-11-25 00:00:00,SAC,AWAY
39,"NOV 23, 2016 - HOU vs. TOR",L,29,13,5,13,38.5,3,8,37.5,0,0,0.0,2,1,3,2,1,0,3,3,-14,2016-11-23 00:00:00,TOR,HOME
40,"NOV 21, 2016 - HOU @ DET",W,29,10,4,9,44.4,0,3,0.0,2,2,100.0,1,5,6,1,0,1,0,1,10,2016-11-21 00:00:00,DET,AWAY
41,"NOV 19, 2016 - HOU vs. UTA",W,32,5,2,9,22.2,1,5,20.0,0,0,0.0,1,2,3,0,0,0,0,1,7,2016-11-19 00:00:00,UTA,HOME
42,"NOV 17, 2016 - HOU vs. POR",W,33,13,4,8,50.0,3,5,60.0,2,3,66.7,2,3,5,1,0,1,0,0,19,2016-11-17 00:00:00,POR,HOME
43,"NOV 16, 2016 - HOU @ OKC",L,33,14,5,13,38.5,4,9,44.4,0,0,0.0,0,3,3,0,0,0,0,1,-7,2016-11-16 00:00:00,OKC,AWAY
44,"NOV 14, 2016 - HOU vs. PHI",W,30,7,3,11,27.3,1,6,16.7,0,0,0.0,3,4,7,2,0,0,1,1,32,2016-11-14 00:00:00,PHI,HOME
45,"NOV 12, 2016 - HOU vs. SAS",L,37,6,1,13,7.7,1,7,14.3,3,4,75.0,4,4,8,1,0,0,2,5,5,2016-11-12 00:00:00,SAS,HOME
46,"NOV 09, 2016 - HOU @ SAS",W,36,20,5,11,45.5,4,6,66.7,6,7,85.7,1,8,9,0,1,0,0,2,3,2016-11-09 00:00:00,SAS,AWAY
47,"NOV 07, 2016 - HOU @ WAS",W,34,23,9,15,60.0,5,8,62.5,0,0,0.0,3,4,7,2,1,0,2,2,13,2016-11-07 00:00:00,WAS,AWAY
48,"NOV 05, 2016 - HOU @ ATL",L,31,12,4,13,30.8,4,10,40.0,0,0,0.0,1,2,3,0,0,0,2,1,-10,2016-11-05 00:00:00,ATL,AWAY
49,"NOV 02, 2016 - HOU @ NYK",W,29,16,6,15,40.0,4,9,44.4,0,0,0.0,5,4,9,0,0,0,3,1,11,2016-11-02 00:00:00,NYK,AWAY
50,"NOV 01, 2016 - HOU @ CLE",L,31,12,4,12,33.3,4,7,57.1,0,0,0.0,3,1,4,1,0,0,0,3,-1,2016-11-01 00:00:00,CLE,AWAY
51,"OCT 30, 2016 - HOU vs. DAL",W,32,14,6,10,60.0,0,2,0.0,2,2,100.0,4,8,12,0,0,0,1,2,-8,2016-10-30 00:00:00,DAL,HOME
52,"OCT 28, 2016 - HOU @ DAL",W,25,5,2,5,40.0,1,1,100.0,0,0,0.0,1,3,4,0,0,0,2,2,5,2016-10-28 00:00:00,DAL,AWAY
53,"OCT 26, 2016 - HOU @ LAL",L,34,14,6,15,40.0,2,7,28.6,0,0,0.0,1,6,7,1,2,0,0,1,-2,2016-10-26 00:00:00,LAL,AWAY
