,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - PHI vs. MIA",W,31,19,6,12,50.0,5,6,83.3,2,2,100.0,0,7,7,0,4,2,2,4,11,2017-02-11 00:00:00,MIA,HOME
1,"FEB 09, 2017 - PHI @ ORL",W,36,8,3,12,25.0,0,3,0.0,2,4,50.0,5,4,9,2,3,1,1,3,-13,2017-02-09 00:00:00,ORL,AWAY
2,"FEB 08, 2017 - PHI vs. SAS",L,38,18,6,14,42.9,2,7,28.6,4,4,100.0,1,5,6,1,2,0,0,4,-7,2017-02-08 00:00:00,SAS,HOME
3,"FEB 06, 2017 - PHI @ DET",L,29,11,2,10,20.0,2,5,40.0,5,7,71.4,1,3,4,1,3,0,1,2,-20,2017-02-06 00:00:00,DET,AWAY
4,"JAN 30, 2017 - PHI vs. SAC",W,36,23,8,16,50.0,4,11,36.4,3,3,100.0,1,9,10,2,3,0,2,3,11,2017-01-30 00:00:00,SAC,HOME
5,"JAN 29, 2017 - PHI @ CHI",L,37,21,8,16,50.0,4,7,57.1,1,3,33.3,2,10,12,3,3,3,1,3,9,2017-01-29 00:00:00,CHI,AWAY
6,"JAN 27, 2017 - PHI vs. HOU",L,36,10,2,5,40.0,0,2,0.0,6,7,85.7,0,5,5,2,2,0,3,3,-4,2017-01-27 00:00:00,HOU,HOME
7,"JAN 25, 2017 - PHI @ MIL",W,35,11,3,9,33.3,1,5,20.0,4,4,100.0,1,4,5,2,2,3,5,3,16,2017-01-25 00:00:00,MIL,AWAY
8,"JAN 24, 2017 - PHI vs. LAC",W,37,14,6,15,40.0,2,8,25.0,0,0,0.0,4,4,8,2,3,2,1,5,13,2017-01-24 00:00:00,LAC,HOME
9,"JAN 21, 2017 - PHI @ ATL",L,31,15,5,12,41.7,3,6,50.0,2,2,100.0,2,8,10,2,1,1,2,2,3,2017-01-21 00:00:00,ATL,AWAY
10,"JAN 20, 2017 - PHI vs. POR",W,34,22,8,17,47.1,5,12,41.7,1,1,100.0,1,5,6,0,1,1,2,3,6,2017-01-20 00:00:00,POR,HOME
11,"JAN 18, 2017 - PHI vs. TOR",W,36,10,4,6,66.7,1,2,50.0,1,2,50.0,0,5,5,2,2,1,5,2,2,2017-01-18 00:00:00,TOR,HOME
