,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - CHI @ PHX",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-1,2017-02-10 00:00:00,PHX,AWAY
1,"FEB 08, 2017 - CHI @ GSW",L,23,6,2,4,50.0,0,1,0.0,2,2,100.0,0,2,2,2,0,0,0,1,-15,2017-02-08 00:00:00,GSW,AWAY
2,"FEB 01, 2017 - CHI @ OKC",W,7,3,1,2,50.0,1,1,100.0,0,0,0.0,0,1,1,1,0,0,0,0,2,2017-02-01 00:00:00,OKC,AWAY
3,"JAN 10, 2017 - CHI @ WAS",L,10,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,-9,2017-01-10 00:00:00,WAS,AWAY
4,"JAN 09, 2017 - CHI vs. OKC",L,8,5,1,3,33.3,1,1,100.0,2,2,100.0,1,0,1,2,0,0,1,0,5,2017-01-09 00:00:00,OKC,HOME
5,"DEC 31, 2016 - CHI vs. MIL",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5,2016-12-31 00:00:00,MIL,HOME
6,"DEC 19, 2016 - CHI vs. DET",W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,-2,2016-12-19 00:00:00,DET,HOME
7,"DEC 16, 2016 - CHI vs. MIL",L,12,0,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,-4,2016-12-16 00:00:00,MIL,HOME
8,"DEC 13, 2016 - CHI vs. MIN",L,27,6,3,9,33.3,0,3,0.0,0,0,0.0,0,3,3,3,1,0,1,1,-8,2016-12-13 00:00:00,MIN,HOME
9,"DEC 08, 2016 - CHI vs. SAS",W,10,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-3,2016-12-08 00:00:00,SAS,HOME
10,"DEC 06, 2016 - CHI @ DET",L,23,2,1,5,20.0,0,2,0.0,0,0,0.0,0,3,3,1,1,0,0,3,-12,2016-12-06 00:00:00,DET,AWAY
11,"DEC 05, 2016 - CHI vs. POR",L,29,10,4,11,36.4,0,3,0.0,2,2,100.0,3,1,4,2,2,0,2,3,-9,2016-12-05 00:00:00,POR,HOME
12,"DEC 03, 2016 - CHI @ DAL",L,29,10,4,6,66.7,1,2,50.0,1,1,100.0,0,3,3,1,1,0,2,1,-5,2016-12-03 00:00:00,DAL,AWAY
13,"DEC 02, 2016 - CHI vs. CLE",W,28,9,4,8,50.0,1,5,20.0,0,0,0.0,0,0,0,0,0,0,0,2,-1,2016-12-02 00:00:00,CLE,HOME
14,"NOV 30, 2016 - CHI vs. LAL",L,26,5,2,9,22.2,1,5,20.0,0,0,0.0,1,0,1,1,1,0,1,0,-19,2016-11-30 00:00:00,LAL,HOME
15,"NOV 25, 2016 - CHI @ PHI",W,26,8,2,9,22.2,2,7,28.6,2,2,100.0,0,5,5,1,1,0,2,1,12,2016-11-25 00:00:00,PHI,AWAY
16,"NOV 22, 2016 - CHI @ DEN",L,18,2,1,6,16.7,0,4,0.0,0,0,0.0,0,1,1,0,2,0,0,1,-22,2016-11-22 00:00:00,DEN,AWAY
17,"NOV 20, 2016 - CHI @ LAL",W,31,17,6,10,60.0,3,6,50.0,2,2,100.0,0,2,2,0,2,0,3,0,10,2016-11-20 00:00:00,LAL,AWAY
18,"NOV 19, 2016 - CHI @ LAC",L,17,8,2,5,40.0,1,4,25.0,3,4,75.0,0,0,0,2,0,0,0,4,0,2016-11-19 00:00:00,LAC,AWAY
19,"NOV 17, 2016 - CHI @ UTA",W,26,8,4,9,44.4,0,1,0.0,0,0,0.0,0,2,2,0,1,0,2,2,7,2016-11-17 00:00:00,UTA,AWAY
