BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,20,19.2,8.7,2.9,6.8,42.2,0.4,1.4,28.6,2.6,3.5,74.3,0.2,2.3,2.5,1.9,1.6,0.4,0.0,1.4,0,0,-2.5
Home,10,20.2,9.3,3.1,7.4,41.9,0.4,1.7,23.5,2.7,3.7,73.0,0.1,2.4,2.5,1.7,2.2,0.3,0.0,1.7,0,0,-4.3
Road,10,18.2,8.1,2.6,6.1,42.6,0.4,1.1,36.4,2.5,3.3,75.8,0.2,2.2,2.4,2.1,1.0,0.5,0.0,1.0,0,0,-0.6
Wins,10,21.4,11.1,3.9,8.2,47.6,0.5,1.7,29.4,2.8,4.0,70.0,0.2,2.7,2.9,1.9,2.1,0.6,0.0,1.4,0,0,3.3
Losses,10,17.0,6.3,1.8,5.3,34.0,0.3,1.1,27.3,2.4,3.0,80.0,0.1,1.9,2.0,1.9,1.1,0.2,0.0,1.3,0,0,-8.2
October,2,12.8,4.0,1.5,3.5,42.9,0.5,1.0,50.0,0.5,1.5,33.3,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0,-3.0
November,7,21.1,10.0,3.4,8.0,42.9,0.4,1.7,25.0,2.7,4.1,65.5,0.3,2.0,2.3,1.6,2.3,0.7,0.0,1.7,0,0,-9.9
December,8,21.4,9.5,3.1,6.9,45.5,0.5,1.5,33.3,2.8,3.1,88.0,0.1,3.1,3.3,2.8,1.1,0.3,0.0,1.6,0,0,3.9
February,3,13.0,6.7,1.7,5.7,29.4,0.0,0.7,0.0,3.3,4.3,76.9,0.0,1.0,1.0,1.0,1.7,0.3,0.0,0.7,0,0,-1.7
Pre All-Star,20,19.2,8.7,2.9,6.8,42.2,0.4,1.4,28.6,2.6,3.5,74.3,0.2,2.3,2.5,1.9,1.6,0.4,0.0,1.4,0,0,-2.5
Bench,20,19.2,8.7,2.9,6.8,42.2,0.4,1.4,28.6,2.6,3.5,74.3,0.2,2.3,2.5,1.9,1.6,0.4,0.0,1.4,0,0,-2.5
0 Days Rest,3,23.7,11.3,3.0,6.7,45.0,0.3,2.0,16.7,5.0,5.3,93.8,0.3,2.3,2.7,1.7,1.0,0.3,0.0,2.3,0,0,-5.3
1 Days Rest,10,19.9,8.6,3.0,7.5,40.0,0.6,1.7,35.3,2.0,3.2,62.5,0.2,2.9,3.1,2.5,1.5,0.5,0.0,1.3,0,0,-0.9
2 Days Rest,1,24.5,9.0,2.0,6.0,33.3,0.0,1.0,0.0,5.0,6.0,83.3,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0,0,-11.0
3 Days Rest,1,20.9,16.0,7.0,10.0,70.0,0.0,1.0,0.0,2.0,2.0,100,0.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,0,0,5.0
4 Days Rest,1,13.6,9.0,2.0,6.0,33.3,0.0,1.0,0.0,5.0,5.0,100,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0
6+ Days Rest,4,13.8,5.0,1.8,4.5,38.9,0.3,0.5,50.0,1.3,2.3,55.6,0.0,1.3,1.3,0.5,2.3,0.3,0.0,1.0,0,0,-4.5
