,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - ATL @ SAC",L,19,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,1,1,2,0,-14,2017-02-10 00:00:00,SAC,AWAY
1,"FEB 08, 2017 - ATL vs. DEN",W,17,10,5,7,71.4,0,0,0.0,0,0,0.0,1,3,4,2,0,1,0,0,6,2017-02-08 00:00:00,DEN,HOME
2,"FEB 06, 2017 - ATL vs. UTA",L,18,6,3,7,42.9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-21,2017-02-06 00:00:00,UTA,HOME
3,"FEB 04, 2017 - ATL vs. ORL",W,23,0,0,4,0.0,0,2,0.0,0,0,0.0,1,4,5,1,1,0,0,2,1,2017-02-04 00:00:00,ORL,HOME
4,"FEB 02, 2017 - ATL @ HOU",W,21,10,5,6,83.3,0,1,0.0,0,0,0.0,1,3,4,2,0,0,1,4,16,2017-02-02 00:00:00,HOU,AWAY
5,"FEB 01, 2017 - ATL @ MIA",L,22,4,2,6,33.3,0,0,0.0,0,1,0.0,0,3,3,3,1,1,1,1,-7,2017-02-01 00:00:00,MIA,AWAY
6,"JAN 27, 2017 - ATL vs. WAS",L,8,0,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,4,2017-01-27 00:00:00,WAS,HOME
7,"JAN 20, 2017 - ATL vs. CHI",W,10,4,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-20,2017-01-20 00:00:00,CHI,HOME
8,"JAN 18, 2017 - ATL @ DET",L,12,4,1,2,50.0,0,0,0.0,2,5,40.0,1,2,3,3,0,0,0,1,3,2017-01-18 00:00:00,DET,AWAY
9,"JAN 13, 2017 - ATL vs. BOS",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,0,4,2017-01-13 00:00:00,BOS,HOME
10,"JAN 10, 2017 - ATL @ BKN",W,3,3,1,3,33.3,0,1,0.0,1,2,50.0,0,0,0,1,0,0,0,0,-3,2017-01-10 00:00:00,BKN,AWAY
11,"JAN 05, 2017 - ATL @ NOP",W,15,6,3,4,75.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-6,2017-01-05 00:00:00,NOP,AWAY
12,"JAN 04, 2017 - ATL @ ORL",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,2017-01-04 00:00:00,ORL,AWAY
13,"DEC 26, 2016 - ATL @ MIN",L,17,7,3,4,75.0,0,0,0.0,1,3,33.3,0,3,3,0,0,0,2,3,0,2016-12-26 00:00:00,MIN,AWAY
14,"DEC 23, 2016 - ATL @ DEN",W,19,9,4,6,66.7,0,1,0.0,1,1,100.0,2,2,4,1,1,0,0,2,-13,2016-12-23 00:00:00,DEN,AWAY
15,"DEC 13, 2016 - ATL vs. ORL",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,2016-12-13 00:00:00,ORL,HOME
16,"DEC 03, 2016 - ATL @ TOR",L,7,0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,-15,2016-12-03 00:00:00,TOR,AWAY
17,"NOV 27, 2016 - ATL @ LAL",L,3,1,0,1,0.0,0,1,0.0,1,2,50.0,0,0,0,0,1,0,0,0,3,2016-11-27 00:00:00,LAL,AWAY
18,"NOV 25, 2016 - ATL @ UTA",L,7,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,-4,2016-11-25 00:00:00,UTA,AWAY
19,"NOV 22, 2016 - ATL vs. NOP",L,12,2,1,4,25.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,0,6,2016-11-22 00:00:00,NOP,HOME
20,"NOV 12, 2016 - ATL vs. PHI",W,3,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,2016-11-12 00:00:00,PHI,HOME
21,"NOV 05, 2016 - ATL vs. HOU",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-11-05 00:00:00,HOU,HOME
22,"OCT 29, 2016 - ATL @ PHI",W,6,2,1,3,33.3,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,8,2016-10-29 00:00:00,PHI,AWAY
23,"OCT 27, 2016 - ATL vs. WAS",W,2,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2016-10-27 00:00:00,WAS,HOME
