,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - BOS @ UTA",W,34,16,6,9,66.7,2,4,50.0,2,3,66.7,0,9,9,3,0,1,4,2,8,2017-02-11 00:00:00,UTA,AWAY
1,"FEB 09, 2017 - BOS @ POR",W,33,12,5,12,41.7,1,2,50.0,1,1,100.0,2,3,5,4,0,1,1,2,11,2017-02-09 00:00:00,POR,AWAY
2,"FEB 08, 2017 - BOS @ SAC",L,32,10,4,8,50.0,1,2,50.0,1,1,100.0,0,6,6,1,1,1,3,1,-9,2017-02-08 00:00:00,SAC,AWAY
3,"FEB 05, 2017 - BOS vs. LAC",W,35,13,4,13,30.8,3,9,33.3,2,2,100.0,2,13,15,6,2,2,2,5,15,2017-02-05 00:00:00,LAC,HOME
4,"FEB 03, 2017 - BOS vs. LAL",W,31,11,4,11,36.4,1,4,25.0,2,4,50.0,2,6,8,8,0,1,2,2,1,2017-02-03 00:00:00,LAL,HOME
5,"FEB 01, 2017 - BOS vs. TOR",W,32,11,4,13,30.8,1,5,20.0,2,2,100.0,1,2,3,6,1,0,1,3,-3,2017-02-01 00:00:00,TOR,HOME
6,"JAN 30, 2017 - BOS vs. DET",W,35,13,6,10,60.0,1,3,33.3,0,0,0.0,1,5,6,6,0,2,2,0,-3,2017-01-30 00:00:00,DET,HOME
7,"JAN 25, 2017 - BOS vs. HOU",W,34,20,9,15,60.0,2,2,100.0,0,0,0.0,0,3,3,9,3,2,1,2,21,2017-01-25 00:00:00,HOU,HOME
8,"JAN 24, 2017 - BOS @ WAS",L,33,22,9,12,75.0,2,3,66.7,2,2,100.0,0,2,2,4,0,1,1,3,-14,2017-01-24 00:00:00,WAS,AWAY
9,"JAN 21, 2017 - BOS vs. POR",L,38,17,6,13,46.2,2,2,100.0,3,5,60.0,2,8,10,5,0,0,1,6,-4,2017-01-21 00:00:00,POR,HOME
10,"JAN 18, 2017 - BOS vs. NYK",L,34,5,2,14,14.3,1,8,12.5,0,0,0.0,2,5,7,10,1,1,0,0,2,2017-01-18 00:00:00,NYK,HOME
11,"JAN 16, 2017 - BOS vs. CHA",W,34,22,8,14,57.1,1,5,20.0,5,5,100.0,2,4,6,4,0,0,2,1,13,2017-01-16 00:00:00,CHA,HOME
12,"JAN 13, 2017 - BOS @ ATL",W,35,10,4,8,50.0,2,5,40.0,0,2,0.0,0,6,6,6,1,1,1,1,13,2017-01-13 00:00:00,ATL,AWAY
13,"JAN 11, 2017 - BOS vs. WAS",W,33,16,7,12,58.3,2,6,33.3,0,0,0.0,1,8,9,3,2,2,2,2,-5,2017-01-11 00:00:00,WAS,HOME
14,"JAN 10, 2017 - BOS @ TOR",L,35,14,5,11,45.5,2,4,50.0,2,2,100.0,2,7,9,4,1,0,3,1,-10,2017-01-10 00:00:00,TOR,AWAY
15,"JAN 07, 2017 - BOS vs. NOP",W,35,8,3,18,16.7,1,6,16.7,1,1,100.0,4,3,7,8,0,2,2,2,-2,2017-01-07 00:00:00,NOP,HOME
16,"JAN 06, 2017 - BOS vs. PHI",W,32,19,7,15,46.7,4,7,57.1,1,2,50.0,5,7,12,4,0,2,1,5,1,2017-01-06 00:00:00,PHI,HOME
17,"JAN 03, 2017 - BOS vs. UTA",W,31,21,9,16,56.3,3,6,50.0,0,0,0.0,1,4,5,4,1,0,1,5,18,2017-01-03 00:00:00,UTA,HOME
18,"DEC 30, 2016 - BOS vs. MIA",W,31,21,8,12,66.7,3,6,50.0,2,2,100.0,0,6,6,4,1,0,2,1,5,2016-12-30 00:00:00,MIA,HOME
19,"DEC 29, 2016 - BOS @ CLE",L,29,6,3,9,33.3,0,2,0.0,0,0,0.0,0,1,1,4,0,3,2,2,-18,2016-12-29 00:00:00,CLE,AWAY
