,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - ATL @ SAC",L,11,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,-9,2017-02-10 00:00:00,SAC,AWAY
1,"FEB 08, 2017 - ATL vs. DEN",W,20,10,3,7,42.9,0,2,0.0,4,5,80.0,1,5,6,0,0,1,1,1,9,2017-02-08 00:00:00,DEN,HOME
2,"FEB 06, 2017 - ATL vs. UTA",L,21,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,3,1,1,1,2,-19,2017-02-06 00:00:00,UTA,HOME
3,"FEB 04, 2017 - ATL vs. ORL",W,20,5,1,2,50.0,1,2,50.0,2,2,100.0,1,3,4,2,0,1,3,1,7,2017-02-04 00:00:00,ORL,HOME
4,"FEB 02, 2017 - ATL @ HOU",W,20,9,4,7,57.1,0,3,0.0,1,2,50.0,2,6,8,0,0,2,0,3,-4,2017-02-02 00:00:00,HOU,AWAY
5,"FEB 01, 2017 - ATL @ MIA",L,14,8,3,5,60.0,2,3,66.7,0,0,0.0,1,0,1,0,1,0,2,2,-18,2017-02-01 00:00:00,MIA,AWAY
6,"JAN 29, 2017 - ATL vs. NYK",W,22,2,1,3,33.3,0,1,0.0,0,0,0.0,1,7,8,2,0,0,0,1,-1,2017-01-29 00:00:00,NYK,HOME
7,"JAN 27, 2017 - ATL vs. WAS",L,14,8,3,5,60.0,2,2,100.0,0,0,0.0,1,1,2,2,0,2,0,1,0,2017-01-27 00:00:00,WAS,HOME
8,"JAN 15, 2017 - ATL vs. MIL",W,1,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2017-01-15 00:00:00,MIL,HOME
9,"JAN 13, 2017 - ATL vs. BOS",L,18,0,0,7,0.0,0,2,0.0,0,0,0.0,5,1,6,0,0,0,0,2,4,2017-01-13 00:00:00,BOS,HOME
10,"JAN 10, 2017 - ATL @ BKN",W,23,9,3,6,50.0,1,2,50.0,2,2,100.0,0,4,4,0,1,2,0,3,4,2017-01-10 00:00:00,BKN,AWAY
11,"JAN 07, 2017 - ATL @ DAL",W,21,11,4,7,57.1,1,3,33.3,2,2,100.0,1,1,2,1,1,0,0,0,-7,2017-01-07 00:00:00,DAL,AWAY
12,"JAN 05, 2017 - ATL @ NOP",W,20,9,4,9,44.4,1,1,100.0,0,0,0.0,4,2,6,0,1,1,0,1,1,2017-01-05 00:00:00,NOP,AWAY
13,"JAN 04, 2017 - ATL @ ORL",W,22,8,3,3,100.0,2,2,100.0,0,0,0.0,0,1,1,1,1,0,2,2,7,2017-01-04 00:00:00,ORL,AWAY
14,"JAN 01, 2017 - ATL vs. SAS",W,19,2,1,4,25.0,0,1,0.0,0,0,0.0,0,1,1,1,1,1,0,2,11,2017-01-01 00:00:00,SAS,HOME
15,"DEC 30, 2016 - ATL vs. DET",W,18,5,2,5,40.0,1,3,33.3,0,0,0.0,2,3,5,2,2,0,1,2,16,2016-12-30 00:00:00,DET,HOME
16,"DEC 28, 2016 - ATL vs. NYK",W,14,2,1,4,25.0,0,1,0.0,0,0,0.0,3,2,5,0,1,0,1,0,-6,2016-12-28 00:00:00,NYK,HOME
17,"DEC 26, 2016 - ATL @ MIN",L,18,3,1,4,25.0,1,4,25.0,0,0,0.0,2,0,2,4,0,0,0,0,-25,2016-12-26 00:00:00,MIN,AWAY
18,"DEC 23, 2016 - ATL @ DEN",W,21,13,5,7,71.4,1,3,33.3,2,3,66.7,0,3,3,2,0,1,0,5,9,2016-12-23 00:00:00,DEN,AWAY
19,"DEC 21, 2016 - ATL vs. MIN",L,30,16,6,9,66.7,3,3,100.0,1,1,100.0,2,2,4,0,1,0,2,4,1,2016-12-21 00:00:00,MIN,HOME
20,"DEC 19, 2016 - ATL @ OKC",W,11,0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,-13,2016-12-19 00:00:00,OKC,AWAY
21,"DEC 17, 2016 - ATL vs. CHA",L,13,2,1,4,25.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,1,1,-19,2016-12-17 00:00:00,CHA,HOME
22,"DEC 16, 2016 - ATL @ TOR",W,18,6,3,7,42.9,0,1,0.0,0,2,0.0,2,2,4,5,0,2,0,1,4,2016-12-16 00:00:00,TOR,AWAY
23,"DEC 13, 2016 - ATL vs. ORL",L,24,6,3,8,37.5,0,1,0.0,0,0,0.0,1,4,5,2,0,1,0,2,-15,2016-12-13 00:00:00,ORL,HOME
24,"DEC 09, 2016 - ATL @ MIL",W,20,11,4,6,66.7,3,3,100.0,0,0,0.0,2,1,3,4,0,0,0,0,-2,2016-12-09 00:00:00,MIL,AWAY
25,"DEC 07, 2016 - ATL vs. MIA",W,24,8,4,8,50.0,0,1,0.0,0,0,0.0,0,3,3,0,0,2,2,1,-10,2016-12-07 00:00:00,MIA,HOME
26,"DEC 05, 2016 - ATL vs. OKC",L,22,11,3,3,100.0,1,1,100.0,4,4,100.0,0,5,5,2,0,1,2,4,-6,2016-12-05 00:00:00,OKC,HOME
27,"DEC 03, 2016 - ATL @ TOR",L,24,7,3,7,42.9,1,3,33.3,0,0,0.0,2,2,4,2,2,1,3,1,-24,2016-12-03 00:00:00,TOR,AWAY
28,"DEC 02, 2016 - ATL vs. DET",L,24,11,5,7,71.4,1,1,100.0,0,0,0.0,0,0,0,1,2,0,1,3,-20,2016-12-02 00:00:00,DET,HOME
29,"NOV 30, 2016 - ATL @ PHX",L,29,0,0,5,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,2,2,0,-3,2016-11-30 00:00:00,PHX,AWAY
30,"NOV 28, 2016 - ATL @ GSW",L,20,9,4,5,80.0,1,2,50.0,0,1,0.0,2,2,4,1,1,0,1,2,-9,2016-11-28 00:00:00,GSW,AWAY
31,"NOV 27, 2016 - ATL @ LAL",L,25,10,4,7,57.1,2,3,66.7,0,0,0.0,0,5,5,0,0,2,0,2,-13,2016-11-27 00:00:00,LAL,AWAY
32,"NOV 25, 2016 - ATL @ UTA",L,17,2,1,6,16.7,0,1,0.0,0,1,0.0,0,2,2,1,1,0,1,0,2,2016-11-25 00:00:00,UTA,AWAY
33,"NOV 23, 2016 - ATL @ IND",W,26,13,4,7,57.1,2,2,100.0,3,3,100.0,2,2,4,1,0,0,1,1,1,2016-11-23 00:00:00,IND,AWAY
34,"NOV 22, 2016 - ATL vs. NOP",L,15,5,1,4,25.0,0,1,0.0,3,4,75.0,2,4,6,1,0,0,1,2,-3,2016-11-22 00:00:00,NOP,HOME
35,"NOV 20, 2016 - ATL @ NYK",L,19,4,1,5,20.0,0,1,0.0,2,2,100.0,1,1,2,0,0,0,2,2,0,2016-11-20 00:00:00,NYK,AWAY
36,"NOV 18, 2016 - ATL @ CHA",L,25,11,4,8,50.0,2,5,40.0,1,1,100.0,1,4,5,2,0,1,2,1,4,2016-11-18 00:00:00,CHA,AWAY
37,"NOV 16, 2016 - ATL vs. MIL",W,33,16,6,11,54.5,1,3,33.3,3,4,75.0,1,4,5,3,0,1,3,2,10,2016-11-16 00:00:00,MIL,HOME
38,"NOV 15, 2016 - ATL @ MIA",W,22,14,6,7,85.7,2,2,100.0,0,0,0.0,0,5,5,4,1,0,0,3,3,2016-11-15 00:00:00,MIA,AWAY
39,"NOV 12, 2016 - ATL vs. PHI",W,19,3,1,4,25.0,0,1,0.0,1,2,50.0,2,4,6,4,1,0,0,2,7,2016-11-12 00:00:00,PHI,HOME
40,"NOV 09, 2016 - ATL vs. CHI",W,16,11,4,8,50.0,1,3,33.3,2,2,100.0,3,3,6,1,0,0,1,2,-9,2016-11-09 00:00:00,CHI,HOME
41,"NOV 08, 2016 - ATL @ CLE",W,22,10,5,8,62.5,0,2,0.0,0,0,0.0,3,0,3,2,0,1,2,0,-6,2016-11-08 00:00:00,CLE,AWAY
42,"NOV 05, 2016 - ATL vs. HOU",W,21,5,2,3,66.7,1,1,100.0,0,0,0.0,1,2,3,1,1,1,3,2,4,2016-11-05 00:00:00,HOU,HOME
43,"NOV 04, 2016 - ATL @ WAS",L,22,10,5,7,71.4,0,2,0.0,0,0,0.0,1,6,7,0,1,0,1,4,19,2016-11-04 00:00:00,WAS,AWAY
44,"NOV 02, 2016 - ATL vs. LAL",L,15,7,3,3,100.0,1,1,100.0,0,0,0.0,3,2,5,3,0,0,1,1,4,2016-11-02 00:00:00,LAL,HOME
45,"OCT 31, 2016 - ATL vs. SAC",W,20,10,2,4,50.0,0,1,0.0,6,8,75.0,2,0,2,0,0,0,0,1,3,2016-10-31 00:00:00,SAC,HOME
46,"OCT 29, 2016 - ATL @ PHI",W,21,14,7,8,87.5,0,1,0.0,0,0,0.0,1,4,5,2,1,2,0,3,10,2016-10-29 00:00:00,PHI,AWAY
47,"OCT 27, 2016 - ATL vs. WAS",W,26,9,3,6,50.0,1,2,50.0,2,2,100.0,1,3,4,1,2,3,0,2,2,2016-10-27 00:00:00,WAS,HOME
