DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.3,2.3,57.1,100%,41.3,15.8
3 Pointers,-,-,-,-%,-,-
2 Pointers,1.3,2.3,57.1,100%,46.2,10.9
Less Than 6 Ft,1.0,1.3,75.0,57.1%,59.6,15.4
Less Than 10 Ft,1.3,1.7,80.0,71.4%,55.4,24.6
Greater Than 15 Ft,0.0,0.3,0.0,14.3%,25.6,-25.6
