,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 08, 2017 - MIL vs. MIA",L,20,14,6,11,54.5,0,1,0.0,2,3,66.7,0,1,1,2,1,0,2,3,-11,2017-02-08 00:00:00,MIA,HOME
1,"FEB 04, 2017 - MIL @ PHX",W,31,18,7,10,70.0,0,1,0.0,4,6,66.7,2,7,9,2,0,1,2,1,-6,2017-02-04 00:00:00,PHX,AWAY
2,"FEB 03, 2017 - MIL @ DEN",L,35,27,10,20,50.0,2,7,28.6,5,5,100.0,1,10,11,4,2,1,3,3,-5,2017-02-03 00:00:00,DEN,AWAY
3,"FEB 01, 2017 - MIL @ UTA",L,32,17,6,12,50.0,0,2,0.0,5,6,83.3,1,6,7,0,1,1,3,3,-18,2017-02-01 00:00:00,UTA,AWAY
4,"JAN 28, 2017 - MIL vs. BOS",L,31,4,2,13,15.4,0,3,0.0,0,0,0.0,4,4,8,1,0,0,3,2,-2,2017-01-28 00:00:00,BOS,HOME
5,"JAN 27, 2017 - MIL @ TOR",L,37,21,8,17,47.1,0,3,0.0,5,6,83.3,2,11,13,2,0,0,3,2,-19,2017-01-27 00:00:00,TOR,AWAY
6,"JAN 25, 2017 - MIL vs. PHI",L,38,20,8,16,50.0,0,4,0.0,4,5,80.0,1,3,4,2,0,3,3,3,-6,2017-01-25 00:00:00,PHI,HOME
7,"JAN 23, 2017 - MIL vs. HOU",W,39,28,11,19,57.9,2,5,40.0,4,4,100.0,0,8,8,7,3,1,3,3,3,2017-01-23 00:00:00,HOU,HOME
8,"JAN 21, 2017 - MIL @ MIA",L,32,16,7,18,38.9,0,4,0.0,2,3,66.7,2,5,7,4,1,1,2,1,-10,2017-01-21 00:00:00,MIA,AWAY
9,"JAN 20, 2017 - MIL @ ORL",L,38,25,8,17,47.1,3,6,50.0,6,7,85.7,2,5,7,6,0,0,4,3,5,2017-01-20 00:00:00,ORL,AWAY
10,"JAN 18, 2017 - MIL @ HOU",L,31,15,5,15,33.3,0,2,0.0,5,7,71.4,2,4,6,2,0,1,2,2,-15,2017-01-18 00:00:00,HOU,AWAY
11,"JAN 16, 2017 - MIL vs. PHI",L,35,23,9,17,52.9,2,4,50.0,3,5,60.0,0,5,5,1,2,0,2,3,-7,2017-01-16 00:00:00,PHI,HOME
12,"JAN 15, 2017 - MIL @ ATL",L,32,8,4,9,44.4,0,3,0.0,0,0,0.0,3,7,10,9,1,0,2,3,-1,2017-01-15 00:00:00,ATL,AWAY
13,"JAN 13, 2017 - MIL vs. MIA",W,35,24,9,20,45.0,3,5,60.0,3,6,50.0,1,4,5,2,0,1,2,2,9,2017-01-13 00:00:00,MIA,HOME
14,"JAN 10, 2017 - MIL @ SAS",W,34,22,9,16,56.3,2,3,66.7,2,2,100.0,1,6,7,3,1,0,0,5,9,2017-01-10 00:00:00,SAS,AWAY
15,"JAN 08, 2017 - MIL vs. WAS",L,41,28,9,21,42.9,3,6,50.0,7,9,77.8,3,5,8,7,2,1,2,5,-5,2017-01-08 00:00:00,WAS,HOME
16,"JAN 06, 2017 - MIL vs. NYK",L,38,25,10,18,55.6,4,6,66.7,1,4,25.0,1,3,4,5,0,0,2,3,-6,2017-01-06 00:00:00,NYK,HOME
17,"JAN 04, 2017 - MIL @ NYK",W,37,15,4,10,40.0,1,3,33.3,6,8,75.0,0,4,4,3,1,0,1,2,6,2017-01-04 00:00:00,NYK,AWAY
18,"JAN 02, 2017 - MIL vs. OKC",W,41,19,7,17,41.2,2,4,50.0,3,4,75.0,2,4,6,2,0,1,4,2,1,2017-01-02 00:00:00,OKC,HOME
19,"DEC 31, 2016 - MIL @ CHI",W,40,27,10,15,66.7,1,3,33.3,6,6,100.0,0,5,5,3,1,1,2,2,16,2016-12-31 00:00:00,CHI,AWAY
20,"DEC 30, 2016 - MIL @ MIN",L,38,20,8,14,57.1,2,4,50.0,2,4,50.0,3,3,6,3,2,0,2,4,-8,2016-12-30 00:00:00,MIN,AWAY
21,"DEC 28, 2016 - MIL @ DET",W,34,31,13,18,72.2,4,7,57.1,1,1,100.0,0,9,9,7,1,0,1,2,27,2016-12-28 00:00:00,DET,AWAY
22,"DEC 26, 2016 - MIL @ WAS",L,40,14,7,18,38.9,0,3,0.0,0,0,0.0,1,5,6,4,0,1,4,3,-7,2016-12-26 00:00:00,WAS,AWAY
23,"DEC 23, 2016 - MIL vs. WAS",W,32,21,9,15,60.0,1,3,33.3,2,2,100.0,4,4,8,3,2,2,1,1,8,2016-12-23 00:00:00,WAS,HOME
24,"DEC 21, 2016 - MIL @ CLE",L,29,27,11,20,55.0,4,5,80.0,1,1,100.0,0,1,1,2,0,1,1,1,-17,2016-12-21 00:00:00,CLE,AWAY
25,"DEC 20, 2016 - MIL vs. CLE",L,46,30,13,25,52.0,0,2,0.0,4,7,57.1,3,6,9,3,0,0,1,3,3,2016-12-20 00:00:00,CLE,HOME
26,"DEC 16, 2016 - MIL @ CHI",W,27,12,6,8,75.0,0,0,0.0,0,0,0.0,2,5,7,1,1,0,1,2,7,2016-12-16 00:00:00,CHI,AWAY
27,"DEC 15, 2016 - MIL vs. CHI",W,35,28,11,19,57.9,3,5,60.0,3,7,42.9,1,4,5,3,2,0,0,2,5,2016-12-15 00:00:00,CHI,HOME
28,"DEC 12, 2016 - MIL @ TOR",L,35,27,11,17,64.7,2,3,66.7,3,5,60.0,2,1,3,2,1,0,2,2,-3,2016-12-12 00:00:00,TOR,AWAY
29,"DEC 10, 2016 - MIL @ WAS",L,24,8,3,8,37.5,1,3,33.3,1,2,50.0,0,4,4,0,0,0,3,4,-3,2016-12-10 00:00:00,WAS,AWAY
30,"DEC 09, 2016 - MIL vs. ATL",L,39,27,11,24,45.8,3,7,42.9,2,4,50.0,2,2,4,4,3,0,2,3,-8,2016-12-09 00:00:00,ATL,HOME
31,"DEC 07, 2016 - MIL vs. POR",W,34,27,11,23,47.8,1,5,20.0,4,5,80.0,0,3,3,1,0,0,1,0,5,2016-12-07 00:00:00,POR,HOME
32,"DEC 05, 2016 - MIL vs. SAS",L,34,23,6,14,42.9,1,3,33.3,10,10,100.0,3,5,8,3,1,1,2,0,-5,2016-12-05 00:00:00,SAS,HOME
33,"DEC 03, 2016 - MIL vs. BKN",W,33,15,6,13,46.2,0,2,0.0,3,7,42.9,2,6,8,2,2,0,0,1,7,2016-12-03 00:00:00,BKN,HOME
34,"DEC 01, 2016 - MIL @ BKN",W,29,22,9,14,64.3,0,2,0.0,4,6,66.7,1,2,3,2,1,0,0,1,10,2016-12-01 00:00:00,BKN,AWAY
35,"NOV 29, 2016 - MIL vs. CLE",W,31,18,7,17,41.2,1,3,33.3,3,3,100.0,1,3,4,1,2,0,0,1,-2,2016-11-29 00:00:00,CLE,HOME
36,"NOV 27, 2016 - MIL @ ORL",W,29,9,3,8,37.5,1,2,50.0,2,3,66.7,1,6,7,4,0,0,2,1,2,2016-11-27 00:00:00,ORL,AWAY
37,"NOV 25, 2016 - MIL vs. TOR",L,33,14,6,14,42.9,1,5,20.0,1,2,50.0,1,3,4,0,0,0,2,3,-4,2016-11-25 00:00:00,TOR,HOME
38,"NOV 21, 2016 - MIL vs. ORL",W,35,22,8,17,47.1,5,7,71.4,1,5,20.0,0,3,3,3,3,0,0,0,-1,2016-11-21 00:00:00,ORL,HOME
