BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,40,13.4,3.9,1.4,3.6,37.5,0.2,0.7,34.6,1.0,1.2,79.2,0.9,3.0,3.9,0.2,0.7,0.4,0.2,2.3,1,0,-1.3
Home,21,13.9,4.4,1.5,3.8,38.8,0.2,0.6,38.5,1.2,1.4,86.2,1.0,3.2,4.2,0.2,0.6,0.3,0.3,2.2,1,0,0.9
Road,19,13.0,3.3,1.2,3.4,35.9,0.2,0.7,30.8,0.7,1.0,68.4,0.8,2.7,3.5,0.2,0.7,0.4,0.1,2.3,0,0,-3.6
Wins,23,12.7,3.3,1.1,3.2,35.1,0.2,0.5,33.3,0.8,1.0,86.4,0.8,2.3,3.1,0.2,0.5,0.5,0.2,2.0,0,0,0.1
Losses,17,14.4,4.7,1.6,4.1,40.0,0.3,0.8,35.7,1.1,1.5,73.1,1.1,3.8,4.9,0.2,0.9,0.2,0.2,2.6,1,0,-3.1
October,2,15.9,8.5,3.0,6.5,46.2,1.0,1.5,66.7,1.5,2.0,75.0,1.5,2.5,4.0,0.0,1.5,0.5,0.0,4.0,0,0,0.0
November,16,13.6,3.9,1.4,3.8,36.7,0.2,0.6,30.0,0.9,1.3,71.4,0.8,3.1,3.8,0.1,1.0,0.4,0.4,2.0,1,0,-2.4
December,17,15.3,4.1,1.5,3.8,39.1,0.2,0.6,30.0,0.9,1.1,84.2,1.2,3.4,4.5,0.2,0.5,0.5,0.1,2.5,0,0,-0.1
January,5,5.7,1.4,0.2,1.4,14.3,0.2,0.6,33.3,0.8,0.8,100,0.4,1.4,1.8,0.2,0.0,0.0,0.0,1.6,0,0,-1.8
Pre All-Star,40,13.4,3.9,1.4,3.6,37.5,0.2,0.7,34.6,1.0,1.2,79.2,0.9,3.0,3.9,0.2,0.7,0.4,0.2,2.3,1,0,-1.3
Starters,3,19.1,5.3,1.7,4.7,35.7,0.3,1.3,25.0,1.7,2.3,71.4,1.0,2.7,3.7,0.0,1.3,0.0,0.0,3.3,0,0,-10.7
Bench,37,13.0,3.8,1.3,3.5,37.7,0.2,0.6,36.4,0.9,1.1,80.5,0.9,3.0,3.9,0.2,0.6,0.4,0.2,2.2,1,0,-0.5
0 Days Rest,11,13.5,3.5,1.2,3.4,35.1,0.2,0.7,25.0,0.9,0.9,100,0.8,2.5,3.4,0.3,0.7,0.5,0.2,2.1,0,0,-1.5
1 Days Rest,23,13.6,3.8,1.3,3.7,35.3,0.2,0.6,35.7,1.0,1.4,71.9,1.0,2.9,3.9,0.1,0.6,0.3,0.2,2.3,1,0,-0.7
2 Days Rest,3,13.6,4.0,1.7,2.7,62.5,0.0,0.3,0.0,0.7,0.7,100,0.7,6.0,6.7,0.3,0.7,0.3,0.0,2.3,0,0,-2.3
3 Days Rest,1,18.9,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,0.0,5.0,5.0,0.0,2.0,0.0,1.0,2.0,0,0,-4.0
6+ Days Rest,2,7.9,6.5,2.5,5.5,45.5,1.0,1.0,100,0.5,1.0,50.0,1.0,0.5,1.5,0.0,0.5,0.5,0.0,3.0,0,0,-2.5
