BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,46,22.1,5.0,2.2,4.4,49.0,0.0,0.0,0.0,0.7,1.7,43.6,3.5,5.2,8.7,2.2,1.3,0.7,0.8,2.8,5,0,-3.1
Home,21,22.1,4.9,2.0,4.1,50.0,0.0,0.0,0.0,0.8,2.0,38.1,3.8,5.0,8.8,2.3,1.1,0.5,0.9,2.9,2,0,-0.6
Road,25,22.0,5.2,2.2,4.6,48.3,0.0,0.0,0.0,0.7,1.4,50.0,3.3,5.4,8.7,2.2,1.4,0.8,0.7,2.6,3,0,-5.2
Wins,17,21.2,5.8,2.5,4.6,54.4,0.0,0.1,0.0,0.8,1.8,43.3,3.2,5.1,8.2,2.1,1.4,0.6,0.6,3.0,3,0,3.8
Losses,29,22.6,4.6,1.9,4.2,45.5,0.0,0.0,0.0,0.7,1.7,43.8,3.7,5.3,9.0,2.3,1.2,0.7,0.9,2.6,2,0,-7.2
October,2,20.7,3.0,1.0,1.5,66.7,0.0,0.0,0.0,1.0,3.0,33.3,1.0,7.0,8.0,5.0,2.5,0.5,0.5,3.5,0,0,7.5
November,13,22.7,4.2,1.9,4.3,44.6,0.0,0.1,0.0,0.3,1.2,26.7,3.5,4.8,8.2,2.8,0.9,0.8,1.0,2.3,0,0,-2.3
December,14,22.3,6.8,2.8,5.5,50.6,0.0,0.0,0.0,1.2,2.2,54.8,3.4,5.5,8.9,1.8,1.4,0.6,0.8,2.9,4,0,-3.5
January,15,23.0,4.7,2.0,4.1,48.4,0.0,0.0,0.0,0.7,1.6,41.7,4.3,5.5,9.7,2.1,1.3,0.7,0.8,3.3,1,0,-4.8
February,2,9.7,3.5,1.5,2.0,75.0,0.0,0.0,0.0,0.5,1.0,50.0,1.5,3.0,4.5,0.0,1.0,0.0,0.0,0.5,0,0,-4.0
Pre All-Star,46,22.1,5.0,2.2,4.4,49.0,0.0,0.0,0.0,0.7,1.7,43.6,3.5,5.2,8.7,2.2,1.3,0.7,0.8,2.8,5,0,-3.1
Starters,46,22.1,5.0,2.2,4.4,49.0,0.0,0.0,0.0,0.7,1.7,43.6,3.5,5.2,8.7,2.2,1.3,0.7,0.8,2.8,5,0,-3.1
0 Days Rest,10,22.1,5.2,2.3,4.7,48.9,0.0,0.0,0.0,0.6,1.8,33.3,3.8,6.2,10.0,1.8,1.1,0.5,0.4,2.0,2,0,-9.1
1 Days Rest,24,21.3,5.2,2.3,4.6,49.1,0.0,0.0,0.0,0.7,1.5,45.7,3.5,4.5,8.0,2.0,1.4,0.8,1.0,2.8,1,0,-1.1
2 Days Rest,7,25.3,6.0,2.3,4.1,55.2,0.0,0.0,0.0,1.4,2.1,66.7,3.6,6.0,9.6,3.1,0.7,0.4,0.9,3.0,2,0,-3.1
3 Days Rest,1,21.8,6.0,2.0,2.0,100,0.0,0.0,0.0,2.0,6.0,33.3,1.0,9.0,10.0,7.0,4.0,0.0,1.0,6.0,0,0,16.0
4 Days Rest,2,20.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.5,10.5,3.0,2.0,0.5,0.5,2.0,0,0,-3.5
5 Days Rest,1,24.7,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,5.0,0,0,-4.0
6+ Days Rest,1,18.0,6.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,1.0,0.0,3.0,0,0,-9.0
