BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,46,12.9,3.3,1.3,3.2,40.9,0.2,0.4,35.0,0.5,0.9,56.1,1.4,2.7,4.1,0.2,0.8,0.3,0.3,1.6,0,0,-3.1
Home,22,12.0,3.4,1.3,3.3,38.9,0.2,0.6,30.8,0.6,1.0,60.9,1.4,2.5,3.9,0.4,0.8,0.3,0.3,1.5,0,0,-3.2
Road,24,13.8,3.3,1.4,3.2,42.9,0.1,0.3,42.9,0.4,0.8,50.0,1.5,2.9,4.4,0.1,0.8,0.3,0.3,1.7,0,0,-3.0
Wins,20,11.1,2.6,1.1,2.6,42.3,0.1,0.3,40.0,0.3,0.6,50.0,1.1,2.5,3.6,0.1,0.8,0.4,0.4,2.0,0,0,-0.5
Losses,26,14.3,3.8,1.5,3.7,40.2,0.2,0.6,33.3,0.7,1.1,58.6,1.7,2.9,4.6,0.3,0.8,0.3,0.3,1.3,0,0,-5.1
October,3,11.1,5.7,2.0,2.7,75.0,0.3,0.7,50.0,1.3,1.7,80.0,0.0,1.7,1.7,0.0,0.3,0.0,0.3,1.3,0,0,0.7
November,13,11.1,2.4,0.8,2.9,28.9,0.4,1.2,31.3,0.3,0.3,100,0.6,3.0,3.6,0.2,0.9,0.3,0.5,1.4,0,0,-2.3
December,12,13.6,3.5,1.3,3.1,43.2,0.0,0.1,0.0,0.8,1.3,62.5,1.7,2.4,4.1,0.3,0.9,0.5,0.3,1.7,0,0,-3.8
January,14,13.8,3.7,1.6,3.9,42.6,0.1,0.1,100,0.4,0.9,41.7,1.9,2.7,4.6,0.3,0.5,0.4,0.2,1.9,0,0,-3.1
February,4,15.1,2.5,1.3,3.0,41.7,0.0,0.0,0.0,0.0,1.0,0.0,2.5,3.5,6.0,0.3,1.3,0.0,0.3,1.3,0,0,-6.3
Pre All-Star,46,12.9,3.3,1.3,3.2,40.9,0.2,0.4,35.0,0.5,0.9,56.1,1.4,2.7,4.1,0.2,0.8,0.3,0.3,1.6,0,0,-3.1
Starters,14,18.9,4.7,2.2,5.2,42.5,0.1,0.2,66.7,0.1,0.8,18.2,2.6,4.1,6.7,0.2,1.2,0.5,0.1,2.6,0,0,-4.8
Bench,32,10.3,2.7,0.9,2.4,39.5,0.2,0.5,29.4,0.7,0.9,70.0,0.9,2.1,3.0,0.3,0.6,0.3,0.4,1.2,0,0,-2.3
0 Days Rest,7,14.2,2.9,1.1,3.6,32.0,0.1,0.4,33.3,0.4,0.9,50.0,1.6,3.7,5.3,0.1,1.1,0.6,0.3,2.7,0,0,-3.1
1 Days Rest,24,14.0,3.3,1.3,3.5,36.5,0.1,0.4,30.0,0.5,0.8,65.0,1.5,2.8,4.3,0.1,0.9,0.3,0.5,1.7,0,0,-3.8
2 Days Rest,8,10.9,2.9,1.0,2.6,38.1,0.3,0.6,40.0,0.6,1.3,50.0,1.4,2.1,3.5,0.5,0.5,0.4,0.1,0.8,0,0,-6.8
3 Days Rest,3,13.8,6.3,3.0,3.7,81.8,0.3,0.3,100,0.0,0.0,0.0,1.3,2.3,3.7,0.0,0.7,0.0,0.3,1.7,0,0,4.3
4 Days Rest,4,7.8,3.0,1.3,1.8,71.4,0.0,0.3,0.0,0.5,1.3,40.0,0.5,2.0,2.5,0.8,0.3,0.0,0.0,1.0,0,0,2.8
