,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 18, 2017 - POR @ CHA",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,0,-2,2017-01-18 00:00:00,CHA,AWAY
1,"JAN 16, 2017 - POR @ WAS",L,11,3,1,4,25.0,0,3,0.0,1,2,50.0,0,2,2,0,0,0,1,1,6,2017-01-16 00:00:00,WAS,AWAY
2,"JAN 11, 2017 - POR vs. CLE",W,4,1,0,1,0.0,0,1,0.0,1,2,50.0,0,0,0,0,0,0,0,0,-7,2017-01-11 00:00:00,CLE,HOME
3,"JAN 10, 2017 - POR @ LAL",W,3,5,2,3,66.7,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2017-01-10 00:00:00,LAL,AWAY
4,"DEC 30, 2016 - POR @ SAS",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2016-12-30 00:00:00,SAS,AWAY
5,"DEC 23, 2016 - POR vs. SAS",L,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2016-12-23 00:00:00,SAS,HOME
6,"DEC 17, 2016 - POR @ GSW",L,12,1,0,5,0.0,0,3,0.0,1,2,50.0,0,0,0,0,0,0,0,0,-9,2016-12-17 00:00:00,GSW,AWAY
7,"DEC 15, 2016 - POR @ DEN",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,2016-12-15 00:00:00,DEN,AWAY
8,"DEC 13, 2016 - POR vs. OKC",W,6,0,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-2,2016-12-13 00:00:00,OKC,HOME
9,"DEC 12, 2016 - POR @ LAC",L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2016-12-12 00:00:00,LAC,AWAY
10,"DEC 08, 2016 - POR @ MEM",L,12,2,0,5,0.0,0,3,0.0,2,2,100.0,1,0,1,0,0,0,0,0,3,2016-12-08 00:00:00,MEM,AWAY
11,"NOV 30, 2016 - POR vs. IND",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,5,2016-11-30 00:00:00,IND,HOME
12,"NOV 27, 2016 - POR vs. HOU",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-9,2016-11-27 00:00:00,HOU,HOME
13,"NOV 25, 2016 - POR vs. NOP",W,5,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,11,2016-11-25 00:00:00,NOP,HOME
14,"NOV 23, 2016 - POR @ CLE",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,8,2016-11-23 00:00:00,CLE,AWAY
15,"NOV 20, 2016 - POR @ BKN",W,4,2,1,3,33.3,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,3,0,2016-11-20 00:00:00,BKN,AWAY
16,"NOV 18, 2016 - POR @ NOP",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6,2016-11-18 00:00:00,NOP,AWAY
17,"NOV 17, 2016 - POR @ HOU",L,17,7,1,4,25.0,1,3,33.3,4,5,80.0,0,2,2,0,0,0,1,3,3,2016-11-17 00:00:00,HOU,AWAY
18,"NOV 15, 2016 - POR vs. CHI",L,4,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,0,1,2016-11-15 00:00:00,CHI,HOME
19,"NOV 13, 2016 - POR vs. DEN",W,4,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,1,0,2,-10,2016-11-13 00:00:00,DEN,HOME
20,"NOV 11, 2016 - POR vs. SAC",W,14,5,2,3,66.7,1,2,50.0,0,0,0.0,0,2,2,2,0,0,1,1,-3,2016-11-11 00:00:00,SAC,HOME
21,"NOV 09, 2016 - POR @ LAC",L,16,9,4,8,50.0,1,5,20.0,0,0,0.0,0,1,1,2,1,0,1,2,13,2016-11-09 00:00:00,LAC,AWAY
22,"NOV 01, 2016 - POR vs. GSW",L,8,17,6,8,75.0,5,7,71.4,0,0,0.0,0,1,1,1,1,0,0,0,10,2016-11-01 00:00:00,GSW,HOME
