,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MEM vs. GSW",L,28,15,5,12,41.7,0,0,0.0,5,7,71.4,4,5,9,1,1,1,1,3,-7,2017-02-10 00:00:00,GSW,HOME
1,"FEB 08, 2017 - MEM vs. PHX",W,29,10,4,12,33.3,0,0,0.0,2,4,50.0,2,5,7,2,2,1,1,3,17,2017-02-08 00:00:00,PHX,HOME
2,"FEB 06, 2017 - MEM vs. SAS",W,21,9,4,6,66.7,0,0,0.0,1,2,50.0,1,5,6,1,2,2,0,0,12,2017-02-06 00:00:00,SAS,HOME
3,"FEB 03, 2017 - MEM @ OKC",L,29,11,4,9,44.4,0,1,0.0,3,4,75.0,2,2,4,0,1,2,2,3,-11,2017-02-03 00:00:00,OKC,AWAY
4,"FEB 01, 2017 - MEM @ DEN",W,30,4,2,8,25.0,0,0,0.0,0,0,0.0,2,1,3,0,2,0,0,1,10,2017-02-01 00:00:00,DEN,AWAY
5,"JAN 30, 2017 - MEM @ PHX",W,19,8,4,9,44.4,0,1,0.0,0,0,0.0,3,2,5,2,2,0,1,3,12,2017-01-30 00:00:00,PHX,AWAY
6,"JAN 28, 2017 - MEM @ UTA",W,26,6,3,8,37.5,0,1,0.0,0,0,0.0,1,3,4,1,2,0,0,0,4,2017-01-28 00:00:00,UTA,AWAY
7,"JAN 27, 2017 - MEM @ POR",L,35,2,1,5,20.0,0,2,0.0,0,2,0.0,0,7,7,1,3,0,3,4,-5,2017-01-27 00:00:00,POR,AWAY
8,"JAN 25, 2017 - MEM vs. TOR",W,35,15,7,14,50.0,1,2,50.0,0,1,0.0,3,8,11,1,0,2,2,3,0,2017-01-25 00:00:00,TOR,HOME
9,"JAN 21, 2017 - MEM vs. HOU",L,25,0,0,6,0.0,0,1,0.0,0,0,0.0,2,2,4,2,4,0,2,0,-4,2017-01-21 00:00:00,HOU,HOME
