BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,34.0,17.9,6.4,14.4,44.2,1.2,3.7,32.8,4.0,5.3,75.2,1.7,6.3,8.0,3.8,2.2,1.4,0.9,2.7,13,0,2.6
Home,26,35.2,18.9,6.8,14.8,46.1,1.3,3.8,34.3,4.0,5.2,76.5,1.9,6.4,8.3,4.3,2.1,1.4,1.0,2.6,7,0,3.9
Road,24,32.7,16.8,5.9,14.0,42.0,1.1,3.5,31.0,4.0,5.4,73.8,1.5,6.2,7.7,3.2,2.3,1.5,0.9,2.8,6,0,1.2
Wins,31,35.1,19.6,7.1,15.1,46.7,1.3,3.6,35.4,4.2,5.5,77.5,1.7,6.7,8.4,4.1,2.5,1.5,1.2,2.8,10,0,9.6
Losses,19,32.3,15.1,5.2,13.2,39.4,1.1,3.7,28.6,3.6,5.1,71.1,1.8,5.6,7.4,3.3,1.7,1.4,0.6,2.4,3,0,-8.8
October,3,29.9,19.3,7.3,16.0,45.8,1.0,3.0,33.3,3.7,4.7,78.6,2.3,5.7,8.0,6.0,2.7,1.3,0.7,2.3,1,0,18.0
November,15,33.0,15.4,5.8,13.4,43.3,1.0,3.1,31.9,2.8,3.8,73.7,1.5,6.6,8.1,3.0,2.3,1.6,0.9,2.7,5,0,0.2
December,12,35.4,19.3,6.8,15.3,44.8,1.2,4.0,29.2,4.5,5.8,78.3,1.7,6.2,7.8,4.0,1.8,1.7,1.0,2.8,3,0,2.2
January,15,35.8,19.5,6.6,15.0,44.0,1.5,4.1,37.7,4.7,6.5,72.4,1.9,6.7,8.7,4.1,2.5,1.3,1.3,2.5,4,0,3.8
February,5,31.1,16.6,5.6,12.6,44.4,1.0,3.6,27.8,4.4,5.6,78.6,1.4,4.6,6.0,3.4,1.4,1.0,0.2,2.8,0,0,-1.8
Pre All-Star,50,34.0,17.9,6.4,14.4,44.2,1.2,3.7,32.8,4.0,5.3,75.2,1.7,6.3,8.0,3.8,2.2,1.4,0.9,2.7,13,0,2.6
Starters,50,34.0,17.9,6.4,14.4,44.2,1.2,3.7,32.8,4.0,5.3,75.2,1.7,6.3,8.0,3.8,2.2,1.4,0.9,2.7,13,0,2.6
0 Days Rest,10,34.9,18.4,6.6,14.9,44.3,1.1,3.5,31.4,4.1,5.2,78.8,1.4,7.7,9.1,4.1,2.9,2.2,1.3,2.5,6,0,5.7
1 Days Rest,28,34.8,18.5,6.4,14.5,44.0,1.3,3.9,33.9,4.4,5.8,75.5,2.0,6.5,8.5,3.8,1.9,1.2,1.0,2.8,7,0,1.6
2 Days Rest,9,30.3,13.9,5.3,13.1,40.7,0.7,2.7,25.0,2.6,3.7,69.7,1.4,4.2,5.7,3.1,2.2,1.3,0.6,2.4,0,0,1.8
3 Days Rest,1,34.4,17.0,6.0,12.0,50.0,2.0,5.0,40.0,3.0,3.0,100,1.0,8.0,9.0,5.0,3.0,2.0,1.0,4.0,0,0,-6.0
6+ Days Rest,2,34.9,26.0,9.5,17.0,55.9,2.0,5.0,40.0,5.0,7.5,66.7,1.0,5.0,6.0,5.0,2.0,1.5,0.5,1.5,0,0,9.5
