BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,42,31.1,9.5,3.6,8.3,43.2,1.6,4.4,37.7,0.7,0.9,80.6,1.3,4.4,5.7,4.5,1.5,1.5,0.4,3.3,3,0,4.7
Home,21,30.7,10.0,3.9,8.6,45.0,1.9,4.8,40.0,0.4,0.6,69.2,1.5,4.6,6.1,4.5,1.7,1.4,0.4,3.1,3,0,5.4
Road,21,31.5,8.9,3.3,8.0,41.3,1.4,4.0,34.9,1.0,1.1,87.0,1.1,4.1,5.2,4.4,1.2,1.5,0.4,3.4,0,0,4.0
Wins,30,31.0,9.9,3.7,8.5,43.9,1.8,4.5,40.0,0.6,0.8,82.6,1.4,4.6,6.0,5.0,1.6,1.4,0.4,3.1,2,0,10.6
Losses,12,31.2,8.4,3.2,7.7,41.3,1.3,4.0,31.3,0.8,1.1,76.9,1.1,3.7,4.8,3.2,1.1,1.6,0.4,3.6,1,0,-10.1
November,7,28.3,7.0,2.7,6.0,45.2,1.0,2.4,41.2,0.6,0.9,66.7,1.6,2.7,4.3,3.9,1.1,1.0,0.7,3.6,1,0,5.1
December,15,31.8,10.1,3.7,8.7,42.7,1.9,4.9,39.7,0.7,0.9,84.6,2.0,5.2,7.2,4.7,1.5,1.7,0.3,3.2,2,0,10.3
January,16,31.6,9.3,3.5,8.3,42.4,1.6,4.3,36.2,0.7,0.8,84.6,0.8,4.1,4.9,4.5,1.4,1.5,0.5,3.4,0,0,-0.3
February,4,30.9,12.3,4.8,10.5,45.2,2.0,6.0,33.3,0.8,1.0,75.0,0.3,5.0,5.3,4.5,1.8,1.5,0.0,2.3,0,0,2.8
Pre All-Star,42,31.1,9.5,3.6,8.3,43.2,1.6,4.4,37.7,0.7,0.9,80.6,1.3,4.4,5.7,4.5,1.5,1.5,0.4,3.3,3,0,4.7
Starters,42,31.1,9.5,3.6,8.3,43.2,1.6,4.4,37.7,0.7,0.9,80.6,1.3,4.4,5.7,4.5,1.5,1.5,0.4,3.3,3,0,4.7
0 Days Rest,9,32.8,10.6,4.0,8.3,48.0,1.8,3.7,48.5,0.8,1.0,77.8,1.3,5.8,7.1,4.8,2.0,1.7,0.7,3.1,0,0,8.3
1 Days Rest,26,30.8,8.8,3.2,8.2,39.4,1.6,4.8,33.9,0.7,0.9,78.3,1.3,3.8,5.0,4.7,1.4,1.4,0.3,3.3,3,0,3.6
2 Days Rest,3,30.3,8.0,3.3,8.3,40.0,1.3,3.7,36.4,0.0,0.0,0.0,1.3,5.3,6.7,2.3,1.3,2.0,0.3,2.7,0,0,0.3
3 Days Rest,2,30.9,14.5,5.5,10.0,55.0,1.5,4.5,33.3,2.0,2.0,100,1.5,5.0,6.5,5.0,1.0,1.0,0.0,4.0,0,0,7.0
5 Days Rest,1,31.0,11.0,4.0,6.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,2.0,6.0,8.0,3.0,1.0,2.0,0.0,5.0,0,0,1.0
6+ Days Rest,1,24.6,11.0,5.0,8.0,62.5,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,0,0,11.0
