,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 31, 2017 - WAS vs. NYK",W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-2,2017-01-31 00:00:00,NYK,HOME
1,"JAN 27, 2017 - WAS @ ATL",W,9,3,1,2,50.0,1,2,50.0,0,0,0.0,0,4,4,0,0,1,0,1,-2,2017-01-27 00:00:00,ATL,AWAY
2,"JAN 24, 2017 - WAS vs. BOS",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2017-01-24 00:00:00,BOS,HOME
3,"JAN 23, 2017 - WAS @ CHA",W,13,0,0,3,0.0,0,2,0.0,0,0,0.0,0,2,2,1,0,0,0,2,2,2017-01-23 00:00:00,CHA,AWAY
4,"JAN 21, 2017 - WAS @ DET",L,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,9,2017-01-21 00:00:00,DET,AWAY
5,"JAN 16, 2017 - WAS vs. POR",W,5,0,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,0,-3,2017-01-16 00:00:00,POR,HOME
6,"JAN 14, 2017 - WAS vs. PHI",W,7,1,0,2,0.0,0,1,0.0,1,2,50.0,0,0,0,1,1,0,0,0,-8,2017-01-14 00:00:00,PHI,HOME
7,"JAN 11, 2017 - WAS @ BOS",L,16,5,2,3,66.7,1,2,50.0,0,0,0.0,0,4,4,0,0,0,0,2,-13,2017-01-11 00:00:00,BOS,AWAY
8,"JAN 10, 2017 - WAS vs. CHI",W,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,-19,2017-01-10 00:00:00,CHI,HOME
9,"JAN 08, 2017 - WAS @ MIL",W,12,8,3,5,60.0,1,2,50.0,1,1,100.0,0,3,3,0,2,0,0,0,-1,2017-01-08 00:00:00,MIL,AWAY
10,"JAN 06, 2017 - WAS vs. MIN",W,11,0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,3,0,0,0,0,-2,2017-01-06 00:00:00,MIN,HOME
11,"JAN 03, 2017 - WAS @ DAL",L,6,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2017-01-03 00:00:00,DAL,AWAY
12,"DEC 30, 2016 - WAS vs. BKN",W,24,8,2,6,33.3,1,2,50.0,3,3,100.0,0,1,1,2,1,0,1,1,16,2016-12-30 00:00:00,BKN,HOME
13,"DEC 28, 2016 - WAS vs. IND",W,7,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-7,2016-12-28 00:00:00,IND,HOME
14,"DEC 23, 2016 - WAS @ MIL",L,23,6,1,5,20.0,0,3,0.0,4,4,100.0,0,2,2,2,0,0,0,2,-22,2016-12-23 00:00:00,MIL,AWAY
15,"DEC 21, 2016 - WAS @ CHI",W,19,7,2,3,66.7,0,0,0.0,3,4,75.0,0,2,2,1,0,1,0,1,10,2016-12-21 00:00:00,CHI,AWAY
16,"NOV 26, 2016 - WAS vs. SAS",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,2016-11-26 00:00:00,SAS,HOME
17,"NOV 16, 2016 - WAS @ PHI",L,20,6,2,7,28.6,0,3,0.0,2,2,100.0,1,1,2,1,2,0,1,3,-9,2016-11-16 00:00:00,PHI,AWAY
18,"NOV 12, 2016 - WAS @ CHI",L,35,15,5,9,55.6,1,1,100.0,4,5,80.0,1,1,2,1,0,0,0,2,0,2016-11-12 00:00:00,CHI,AWAY
19,"NOV 11, 2016 - WAS vs. CLE",L,12,2,1,5,20.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2,2016-11-11 00:00:00,CLE,HOME
20,"NOV 09, 2016 - WAS vs. BOS",W,3,2,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,2016-11-09 00:00:00,BOS,HOME
21,"OCT 30, 2016 - WAS @ MEM",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2016-10-30 00:00:00,MEM,AWAY
22,"OCT 27, 2016 - WAS @ ATL",L,4,7,3,4,75.0,1,2,50.0,0,0,0.0,0,0,0,0,2,0,0,0,4,2016-10-27 00:00:00,ATL,AWAY
