DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.5,10.3,34.5,100%,43.8,-9.3
3 Pointers,0.6,3.0,21.2,29.2%,36.4,-15.1
2 Pointers,2.9,7.3,40.0,70.8%,48.6,-8.6
Less Than 6 Ft,1.3,2.6,48.3,25.7%,63.6,-15.4
Less Than 10 Ft,1.8,4.4,41.7,42.5%,55.4,-13.8
Greater Than 15 Ft,1.1,4.7,23.1,46.0%,36.6,-13.5
