BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,44,26.8,7.8,2.9,6.8,42.3,0.5,1.5,29.4,1.6,2.0,80.2,0.2,2.7,2.8,3.1,1.8,1.0,0.4,2.0,0,0,-0.9
Home,24,26.9,8.1,3.0,6.7,44.7,0.6,1.8,34.1,1.5,1.9,80.0,0.1,3.0,3.0,3.3,1.5,0.8,0.6,2.0,0,0,1.0
Road,20,26.7,7.4,2.8,7.0,39.6,0.3,1.2,20.8,1.7,2.1,80.5,0.3,2.3,2.6,3.0,2.2,1.2,0.1,2.1,0,0,-3.2
Wins,26,26.2,7.2,2.7,6.1,44.3,0.5,1.4,32.4,1.3,1.7,77.3,0.1,3.0,3.2,3.2,1.6,0.8,0.5,1.7,0,0,3.9
Losses,18,27.7,8.7,3.2,7.9,40.1,0.4,1.7,25.8,1.9,2.3,83.3,0.3,2.1,2.4,3.1,2.1,1.2,0.2,2.4,0,0,-7.8
October,3,34.9,10.7,4.3,9.7,44.8,0.3,1.0,33.3,1.7,2.0,83.3,0.3,3.3,3.7,5.3,3.3,1.7,0.0,2.7,0,0,1.3
November,16,32.6,10.2,4.0,9.1,43.8,0.8,2.6,31.7,1.4,1.7,81.5,0.1,3.4,3.6,3.9,2.5,1.2,0.8,2.5,0,0,0.3
December,7,22.6,6.3,1.9,5.0,37.1,0.1,1.1,12.5,2.4,2.7,89.5,0.0,1.9,1.9,1.9,1.0,0.7,0.0,1.9,0,0,-6.7
January,13,21.4,5.9,2.1,4.8,42.9,0.3,0.9,33.3,1.5,1.8,82.6,0.4,1.7,2.1,2.5,1.5,0.7,0.3,1.3,0,0,-1.5
February,5,23.2,5.4,2.0,5.4,37.0,0.2,0.8,25.0,1.2,2.2,54.5,0.0,3.4,3.4,3.0,0.8,1.0,0.0,2.0,0,0,3.4
Pre All-Star,44,26.8,7.8,2.9,6.8,42.3,0.5,1.5,29.4,1.6,2.0,80.2,0.2,2.7,2.8,3.1,1.8,1.0,0.4,2.0,0,0,-0.9
Starters,23,31.2,9.3,3.5,8.0,43.5,0.7,2.1,31.3,1.7,2.0,83.0,0.1,3.0,3.2,3.7,2.3,1.0,0.5,2.3,0,0,-1.0
Bench,21,22.0,6.1,2.2,5.5,40.5,0.2,1.0,25.0,1.4,1.9,76.9,0.2,2.2,2.5,2.6,1.2,1.0,0.2,1.6,0,0,-0.8
0 Days Rest,8,25.7,8.4,2.9,6.4,45.1,0.6,1.6,38.5,2.0,2.8,72.7,0.1,2.1,2.3,2.6,2.3,0.8,0.4,2.3,0,0,-10.0
1 Days Rest,27,27.2,7.6,2.9,6.8,43.2,0.4,1.5,30.0,1.3,1.6,79.1,0.2,3.0,3.2,3.4,1.8,1.1,0.4,2.0,0,0,1.1
2 Days Rest,4,24.4,5.3,1.8,7.0,25.0,0.5,1.8,28.6,1.3,1.5,83.3,0.0,1.5,1.5,2.5,1.8,0.0,0.5,2.0,0,0,-1.3
3 Days Rest,2,27.0,8.0,3.0,6.5,46.2,0.0,0.5,0.0,2.0,2.5,80.0,0.0,2.5,2.5,2.5,0.5,1.0,0.5,1.0,0,0,1.0
4 Days Rest,1,26.8,12.0,4.0,9.0,44.4,0.0,3.0,0.0,4.0,4.0,100,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0,0,-6.0
6+ Days Rest,2,30.9,11.5,4.0,8.0,50.0,0.5,2.0,25.0,3.0,3.0,100,0.0,4.0,4.0,4.0,2.0,1.5,0.0,3.5,0,0,9.5
