,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - CHA vs. LAC",L,35,9,4,6,66.7,1,3,33.3,0,0,0.0,1,4,5,1,0,0,3,4,9,2017-02-11 00:00:00,LAC,HOME
1,"FEB 09, 2017 - CHA vs. HOU",L,35,12,3,8,37.5,1,4,25.0,5,6,83.3,1,6,7,0,2,0,1,2,-10,2017-02-09 00:00:00,HOU,HOME
2,"FEB 07, 2017 - CHA vs. BKN",W,33,14,6,11,54.5,0,3,0.0,2,2,100.0,1,8,9,0,0,2,1,3,-1,2017-02-07 00:00:00,BKN,HOME
3,"FEB 04, 2017 - CHA @ UTA",L,38,16,5,10,50.0,3,6,50.0,3,4,75.0,0,12,12,1,3,1,1,2,1,2017-02-04 00:00:00,UTA,AWAY
4,"FEB 01, 2017 - CHA @ GSW",L,31,14,6,13,46.2,2,6,33.3,0,0,0.0,0,6,6,1,0,0,1,3,-26,2017-02-01 00:00:00,GSW,AWAY
5,"JAN 31, 2017 - CHA @ POR",L,33,10,3,9,33.3,1,7,14.3,3,3,100.0,0,6,6,0,0,3,0,1,-9,2017-01-31 00:00:00,POR,AWAY
6,"JAN 28, 2017 - CHA vs. SAC",L,31,14,5,12,41.7,2,8,25.0,2,2,100.0,1,1,2,1,0,0,0,5,-2,2017-01-28 00:00:00,SAC,HOME
7,"JAN 27, 2017 - CHA @ NYK",L,31,17,6,14,42.9,5,9,55.6,0,0,0.0,0,3,3,0,1,0,1,3,-4,2017-01-27 00:00:00,NYK,AWAY
8,"JAN 25, 2017 - CHA vs. GSW",L,30,14,6,12,50.0,1,3,33.3,1,2,50.0,0,6,6,2,2,1,1,2,-1,2017-01-25 00:00:00,GSW,HOME
9,"JAN 23, 2017 - CHA vs. WAS",L,29,13,5,12,41.7,1,6,16.7,2,2,100.0,4,4,8,4,2,1,0,2,0,2017-01-23 00:00:00,WAS,HOME
10,"JAN 21, 2017 - CHA vs. BKN",W,26,8,2,6,33.3,2,6,33.3,2,2,100.0,0,6,6,1,0,1,2,3,-4,2017-01-21 00:00:00,BKN,HOME
11,"JAN 20, 2017 - CHA vs. TOR",W,21,10,3,6,50.0,2,4,50.0,2,2,100.0,0,8,8,2,1,0,0,1,7,2017-01-20 00:00:00,TOR,HOME
12,"JAN 18, 2017 - CHA vs. POR",W,24,8,3,9,33.3,2,4,50.0,0,0,0.0,2,7,9,2,2,0,0,0,6,2017-01-18 00:00:00,POR,HOME
