BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,14.1,6.5,2.5,5.2,47.8,0.9,2.2,38.5,0.6,0.9,75.0,0.3,1.2,1.4,1.3,0.6,0.5,0.1,1.0,0,0,1.2
Home,25,14.4,7.4,2.8,5.8,48.6,1.0,2.6,39.1,0.8,1.2,69.0,0.4,1.1,1.5,1.5,0.8,0.6,0.2,0.9,0,0,2.1
Road,22,13.8,5.4,2.1,4.6,46.5,0.7,1.8,37.5,0.5,0.5,90.9,0.1,1.3,1.4,1.0,0.5,0.4,0.1,1.2,0,0,0.1
Wins,40,14.4,6.9,2.6,5.3,49.3,1.0,2.3,43.0,0.7,0.9,78.4,0.3,1.3,1.6,1.4,0.7,0.5,0.1,1.2,0,0,2.1
Losses,7,12.5,3.9,1.9,4.9,38.2,0.0,1.6,0.0,0.1,0.4,33.3,0.1,0.7,0.9,0.9,0.4,0.4,0.3,0.4,0,0,-4.0
October,3,11.5,2.7,1.0,4.7,21.4,0.3,2.3,14.3,0.3,0.7,50.0,0.0,0.7,0.7,0.7,0.3,0.0,0.3,1.0,0,0,-12.0
November,12,13.7,7.5,2.8,5.0,56.7,1.3,2.6,51.6,0.5,0.7,75.0,0.2,1.5,1.7,0.9,0.5,0.5,0.1,0.9,0,0,4.1
December,16,15.2,7.8,3.2,5.9,53.7,0.7,1.9,36.7,0.8,1.0,75.0,0.4,1.1,1.5,1.4,0.6,0.6,0.1,0.9,0,0,0.6
January,13,13.0,4.8,1.6,4.3,37.5,0.8,2.1,37.0,0.8,1.1,78.6,0.2,1.1,1.2,1.2,0.8,0.5,0.1,1.2,0,0,2.0
February,3,17.8,6.0,2.7,6.7,40.0,0.7,3.0,22.2,0.0,0.0,0.0,0.3,1.7,2.0,3.0,0.7,1.0,0.3,1.7,0,0,2.0
Pre All-Star,47,14.1,6.5,2.5,5.2,47.8,0.9,2.2,38.5,0.6,0.9,75.0,0.3,1.2,1.4,1.3,0.6,0.5,0.1,1.0,0,0,1.2
Bench,47,14.1,6.5,2.5,5.2,47.8,0.9,2.2,38.5,0.6,0.9,75.0,0.3,1.2,1.4,1.3,0.6,0.5,0.1,1.0,0,0,1.2
0 Days Rest,8,13.8,4.0,1.5,3.5,42.9,0.5,1.4,36.4,0.5,0.5,100,0.0,1.0,1.0,1.8,0.6,0.4,0.0,1.1,0,0,-0.6
1 Days Rest,24,15.3,8.1,3.2,6.0,53.1,1.0,2.3,44.6,0.8,1.0,75.0,0.2,1.2,1.3,1.3,0.6,0.5,0.1,1.2,0,0,2.8
2 Days Rest,10,12.5,5.7,2.2,5.1,43.1,0.8,2.3,34.8,0.5,0.6,83.3,0.7,1.5,2.2,0.8,0.5,0.5,0.1,1.1,0,0,1.0
3 Days Rest,2,12.6,3.5,1.0,5.5,18.2,0.0,3.0,0.0,1.5,3.0,50.0,0.0,1.5,1.5,1.0,1.0,0.5,0.5,0.0,0,0,-19.5
4 Days Rest,2,9.7,4.0,1.5,3.5,42.9,1.0,2.0,50.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0,0,2.5
5 Days Rest,1,16.3,5.0,2.0,5.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,0,0,18.0
