BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,56,15.5,4.1,1.6,3.8,40.9,0.4,1.6,23.3,0.6,0.8,72.7,0.4,1.6,2.0,1.0,0.6,0.6,0.2,1.7,0,0,2.3
Home,26,15.4,4.8,1.9,3.9,48.0,0.3,1.6,21.4,0.7,0.8,85.7,0.4,1.7,2.2,1.0,0.6,0.7,0.2,1.9,0,0,2.5
Road,30,15.6,3.5,1.3,3.8,34.5,0.4,1.6,25.0,0.5,0.8,60.9,0.3,1.5,1.8,1.1,0.6,0.6,0.2,1.6,0,0,2.0
Wins,39,15.6,4.2,1.6,3.7,42.8,0.4,1.6,24.2,0.6,0.7,79.3,0.3,1.9,2.2,1.1,0.5,0.7,0.2,1.8,0,0,6.0
Losses,17,15.3,3.9,1.5,4.1,37.1,0.4,1.6,21.4,0.5,0.9,60.0,0.5,0.9,1.4,0.8,0.8,0.5,0.2,1.5,0,0,-6.3
October,3,13.7,4.0,1.7,3.7,45.5,0.7,1.7,40.0,0.0,0.7,0.0,0.0,1.3,1.3,1.3,0.3,0.0,0.0,2.3,0,0,5.3
November,15,15.3,4.6,1.7,4.0,43.3,0.3,1.7,20.0,0.8,1.0,80.0,0.6,1.9,2.5,0.9,0.7,0.5,0.2,1.8,0,0,1.0
December,17,14.0,3.4,1.3,3.2,40.0,0.4,1.4,25.0,0.5,0.7,66.7,0.3,1.2,1.5,0.9,0.5,0.7,0.2,1.6,0,0,5.9
January,17,17.7,4.1,1.6,4.4,37.8,0.4,1.8,23.3,0.4,0.5,77.8,0.3,1.8,2.1,1.2,0.8,0.7,0.3,1.6,0,0,-0.8
February,4,14.9,5.0,1.8,3.8,46.7,0.3,1.5,16.7,1.3,1.5,83.3,0.3,2.3,2.5,0.8,0.5,1.0,0.0,1.8,0,0,2.5
Pre All-Star,56,15.5,4.1,1.6,3.8,40.9,0.4,1.6,23.3,0.6,0.8,72.7,0.4,1.6,2.0,1.0,0.6,0.6,0.2,1.7,0,0,2.3
Starters,8,19.4,4.1,1.5,4.6,32.4,0.6,2.8,22.7,0.5,0.5,100,0.5,1.8,2.3,1.1,0.9,0.9,0.3,2.3,0,0,-1.0
Bench,48,14.9,4.1,1.6,3.7,42.7,0.3,1.4,23.5,0.6,0.8,70.0,0.3,1.6,1.9,1.0,0.6,0.6,0.2,1.6,0,0,2.8
0 Days Rest,13,17.4,4.5,1.8,4.5,41.4,0.5,1.5,30.0,0.4,0.5,83.3,0.5,1.9,2.4,1.2,0.8,0.7,0.5,2.2,0,0,4.4
1 Days Rest,34,15.3,4.2,1.6,3.9,40.9,0.4,1.7,24.6,0.6,0.8,71.4,0.4,1.7,2.0,0.9,0.6,0.6,0.1,1.6,0,0,2.0
2 Days Rest,7,13.8,3.0,1.0,2.7,36.8,0.1,1.7,8.3,0.9,1.0,85.7,0.3,0.9,1.1,1.0,0.3,1.0,0.3,1.4,0,0,0.0
3 Days Rest,1,12.0,3.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0,0,6.0
4 Days Rest,1,15.3,4.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0,0,-3.0
