BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,54,18.6,7.5,2.7,7.0,39.1,1.1,3.3,33.3,0.9,1.3,70.6,0.7,2.9,3.7,1.2,1.1,0.5,0.3,1.5,1,0,0.6
Home,28,19.5,7.9,2.9,7.7,37.0,1.1,3.7,30.1,1.0,1.3,78.4,0.9,3.3,4.1,1.3,1.0,0.6,0.3,1.5,1,0,3.1
Road,26,17.7,7.1,2.6,6.3,41.7,1.1,3.0,37.7,0.7,1.2,61.3,0.6,2.6,3.2,1.0,1.1,0.3,0.3,1.5,0,0,-2.2
Wins,34,17.7,6.6,2.5,6.6,37.9,0.9,3.2,28.4,0.6,1.0,66.7,0.6,3.1,3.6,1.2,0.9,0.4,0.4,1.6,1,0,3.1
Losses,20,20.2,9.1,3.2,7.8,40.6,1.5,3.6,40.8,1.3,1.8,74.3,1.1,2.8,3.8,1.1,1.4,0.6,0.2,1.3,0,0,-3.8
October,3,18.2,6.0,2.3,7.3,31.8,1.0,3.3,30.0,0.3,0.3,100,0.7,2.3,3.0,1.0,1.7,0.0,0.0,1.0,0,0,-11.7
November,16,24.1,9.8,3.8,8.9,43.0,1.0,3.8,26.2,1.2,1.4,82.6,1.0,4.0,5.0,1.4,1.3,0.5,0.4,1.8,1,0,1.4
December,15,19.2,8.5,3.0,7.7,39.1,1.5,3.7,41.1,0.9,1.3,73.7,1.0,2.7,3.7,1.3,1.1,0.5,0.5,1.2,0,0,0.9
January,15,14.7,5.3,1.7,5.2,33.3,0.9,2.9,32.6,0.9,1.5,56.5,0.4,2.4,2.8,1.1,0.9,0.6,0.2,1.3,0,0,1.9
February,5,11.6,4.6,1.8,4.4,40.9,0.8,2.0,40.0,0.2,0.4,50.0,0.2,2.4,2.6,0.4,0.6,0.0,0.0,1.8,0,0,0.0
Pre All-Star,54,18.6,7.5,2.7,7.0,39.1,1.1,3.3,33.3,0.9,1.3,70.6,0.7,2.9,3.7,1.2,1.1,0.5,0.3,1.5,1,0,0.6
Starters,4,22.3,8.5,3.3,6.8,48.1,1.0,3.0,33.3,1.0,1.3,80.0,0.8,4.0,4.8,1.3,1.8,0.3,0.0,2.3,0,0,-2.8
Bench,50,18.3,7.4,2.7,7.0,38.4,1.1,3.4,33.3,0.9,1.3,69.8,0.7,2.9,3.6,1.2,1.0,0.5,0.3,1.4,1,0,0.8
0 Days Rest,13,16.9,4.6,1.7,5.3,31.9,0.8,2.5,30.3,0.5,0.8,60.0,0.4,2.4,2.8,1.5,1.0,0.6,0.2,1.7,0,0,2.2
1 Days Rest,30,20.3,9.5,3.4,8.4,40.6,1.5,4.1,36.3,1.2,1.6,71.4,0.9,3.0,4.0,1.1,1.2,0.4,0.4,1.2,1,0,1.0
2 Days Rest,6,17.0,6.7,2.7,6.3,42.1,0.3,2.7,12.5,1.0,1.2,85.7,1.0,3.3,4.3,0.8,1.0,0.5,0.2,2.3,0,0,-2.2
3 Days Rest,4,14.6,3.8,1.5,3.8,40.0,0.5,1.3,40.0,0.3,0.5,50.0,0.3,3.8,4.0,1.0,0.0,0.3,0.0,1.5,0,0,-1.0
5 Days Rest,1,17.9,5.0,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0,0,-11.0
