,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"DEC 30, 2016 - MIA @ BOS",L,31,11,5,13,38.5,0,0,0.0,1,2,50.0,4,5,9,6,0,1,1,4,-8,2016-12-30 00:00:00,BOS,AWAY
1,"DEC 29, 2016 - MIA @ CHA",L,29,1,0,9,0.0,0,0,0.0,1,2,50.0,1,4,5,5,1,0,3,2,-13,2016-12-29 00:00:00,CHA,AWAY
2,"DEC 27, 2016 - MIA vs. OKC",L,35,7,2,10,20.0,0,2,0.0,3,3,100.0,0,3,3,5,2,1,3,3,-8,2016-12-27 00:00:00,OKC,HOME
3,"DEC 23, 2016 - MIA @ NOP",L,38,12,6,16,37.5,0,2,0.0,0,0,0.0,0,7,7,3,0,0,1,1,-9,2016-12-23 00:00:00,NOP,AWAY
4,"DEC 22, 2016 - MIA vs. LAL",W,42,23,10,16,62.5,0,1,0.0,3,6,50.0,3,10,13,3,4,0,3,1,22,2016-12-22 00:00:00,LAL,HOME
5,"DEC 20, 2016 - MIA vs. ORL",L,46,13,6,17,35.3,0,1,0.0,1,1,100.0,1,4,5,2,0,0,1,4,3,2016-12-20 00:00:00,ORL,HOME
6,"DEC 18, 2016 - MIA vs. BOS",L,32,8,2,3,66.7,0,0,0.0,4,8,50.0,1,3,4,4,4,1,5,5,0,2016-12-18 00:00:00,BOS,HOME
7,"DEC 16, 2016 - MIA vs. LAC",L,29,15,6,12,50.0,1,1,100.0,2,4,50.0,2,2,4,0,1,0,1,2,-2,2016-12-16 00:00:00,LAC,HOME
8,"DEC 14, 2016 - MIA vs. IND",W,21,2,1,5,20.0,0,1,0.0,0,2,0.0,0,2,2,2,1,0,1,1,8,2016-12-14 00:00:00,IND,HOME
9,"NOV 14, 2016 - MIA @ SAS",L,35,7,3,11,27.3,0,1,0.0,1,2,50.0,2,1,3,5,1,0,0,2,9,2016-11-14 00:00:00,SAS,AWAY
10,"NOV 12, 2016 - MIA vs. UTA",L,34,11,5,13,38.5,0,1,0.0,1,1,100.0,0,6,6,3,1,0,1,5,-17,2016-11-12 00:00:00,UTA,HOME
11,"NOV 10, 2016 - MIA vs. CHI",L,38,15,6,11,54.5,3,5,60.0,0,0,0.0,1,4,5,6,4,0,2,4,1,2016-11-10 00:00:00,CHI,HOME
12,"NOV 07, 2016 - MIA @ OKC",L,32,6,2,13,15.4,0,2,0.0,2,2,100.0,1,2,3,0,2,0,0,2,-16,2016-11-07 00:00:00,OKC,AWAY
13,"NOV 04, 2016 - MIA @ TOR",L,39,13,5,18,27.8,0,2,0.0,3,4,75.0,1,2,3,4,2,0,1,2,6,2016-11-04 00:00:00,TOR,AWAY
14,"NOV 01, 2016 - MIA vs. SAC",W,41,9,3,15,20.0,2,5,40.0,1,2,50.0,1,2,3,7,1,0,2,3,8,2016-11-01 00:00:00,SAC,HOME
15,"OCT 30, 2016 - MIA vs. SAS",L,39,18,7,15,46.7,0,3,0.0,4,5,80.0,2,3,5,2,1,1,2,5,-2,2016-10-30 00:00:00,SAS,HOME
16,"OCT 28, 2016 - MIA vs. CHA",L,32,10,4,14,28.6,1,6,16.7,1,2,50.0,0,6,6,5,0,0,4,2,-3,2016-10-28 00:00:00,CHA,HOME
17,"OCT 26, 2016 - MIA @ ORL",W,34,15,7,15,46.7,0,2,0.0,1,1,100.0,3,5,8,4,1,2,2,4,15,2016-10-26 00:00:00,ORL,AWAY
