BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,34.0,14.5,5.6,10.5,53.3,2.1,4.5,46.4,1.2,1.6,78.0,1.3,5.3,6.7,1.6,0.7,1.5,0.6,2.5,9,0,3.3
Home,29,34.5,14.7,5.7,10.1,56.5,2.0,4.2,46.7,1.3,1.6,78.7,1.3,5.1,6.3,1.6,0.8,1.6,0.6,2.4,3,0,4.4
Road,23,33.4,14.2,5.4,10.9,49.6,2.3,4.9,46.0,1.2,1.5,77.1,1.4,5.7,7.0,1.7,0.6,1.5,0.6,2.6,6,0,1.9
Wins,31,33.4,15.1,5.7,10.3,55.3,2.5,5.1,48.4,1.3,1.6,78.0,1.1,5.2,6.3,1.7,0.6,1.4,0.6,2.3,5,0,8.0
Losses,21,35.0,13.5,5.4,10.7,50.4,1.6,3.7,42.3,1.2,1.5,78.1,1.7,5.5,7.2,1.4,0.9,1.8,0.6,2.7,4,0,-3.7
October,2,31.0,11.5,5.5,11.0,50.0,0.0,2.5,0.0,0.5,1.0,50.0,2.5,2.5,5.0,0.5,0.0,1.5,0.0,2.0,0,0,-6.0
November,15,35.0,14.9,6.0,11.4,52.6,1.6,3.8,42.1,1.3,1.7,80.0,2.3,6.2,8.5,1.7,0.8,1.9,0.6,2.9,4,0,1.3
December,15,32.7,14.1,5.4,9.3,58.3,2.1,4.2,49.2,1.2,1.4,85.7,0.7,4.7,5.4,1.1,0.9,1.2,0.7,2.7,2,0,4.1
January,16,33.4,14.2,5.4,10.6,50.9,2.6,5.2,49.4,0.9,1.3,66.7,0.8,5.2,6.0,2.1,0.5,1.4,0.7,1.9,2,0,6.1
February,4,39.2,17.0,5.5,10.8,51.2,3.3,6.8,48.1,2.8,3.3,84.6,1.5,6.3,7.8,1.5,1.0,2.0,0.3,2.5,1,0,1.3
Pre All-Star,52,34.0,14.5,5.6,10.5,53.3,2.1,4.5,46.4,1.2,1.6,78.0,1.3,5.3,6.7,1.6,0.7,1.5,0.6,2.5,9,0,3.3
Starters,52,34.0,14.5,5.6,10.5,53.3,2.1,4.5,46.4,1.2,1.6,78.0,1.3,5.3,6.7,1.6,0.7,1.5,0.6,2.5,9,0,3.3
0 Days Rest,10,33.5,13.9,5.2,9.9,52.5,2.4,3.9,61.5,1.1,1.3,84.6,1.3,5.1,6.4,1.4,0.8,1.3,0.9,3.0,1,0,2.6
1 Days Rest,31,33.9,13.8,5.2,9.8,53.0,2.0,4.6,44.1,1.4,1.7,81.1,1.2,5.1,6.3,1.7,0.7,1.7,0.5,2.2,4,0,2.8
2 Days Rest,8,35.3,17.8,7.4,12.8,57.8,2.1,5.0,42.5,0.9,1.4,63.6,1.4,6.3,7.6,1.4,0.9,1.0,0.9,2.6,3,0,6.9
3 Days Rest,2,37.3,17.0,6.5,16.0,40.6,2.5,6.5,38.5,1.5,2.0,75.0,3.5,6.5,10.0,1.5,0.0,2.0,0.5,3.0,1,0,4.5
5 Days Rest,1,25.8,10.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,1.0,0.0,2.0,0.0,2.0,0,0,-5.0
