DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.9,2.7,33.3,100%,40.1,-6.8
3 Pointers,0.1,1.0,9.1,36.7%,33.3,-24.2
2 Pointers,0.8,1.7,47.4,63.3%,43.3,4.1
Less Than 6 Ft,0.5,0.7,62.5,26.7%,52.1,10.4
Less Than 10 Ft,0.6,1.2,46.2,43.3%,47.3,-1.2
Greater Than 15 Ft,0.2,1.2,15.4,43.3%,36.7,-21.3
