DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.2,9.0,46.5,100%,45.9,0.6
3 Pointers,1.0,2.8,36.1,30.9%,37.1,-1.0
2 Pointers,3.2,6.2,51.2,69.1%,50.2,1.0
Less Than 6 Ft,1.8,2.6,66.7,29.3%,62.4,4.3
Less Than 10 Ft,2.0,3.7,55.1,40.9%,56.6,-1.5
Greater Than 15 Ft,1.8,4.5,39.4,50.2%,38.6,0.8
