DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.3,5.2,45.2,100%,43.3,1.9
3 Pointers,0.7,2.2,31.2,42.9%,35.2,-4.0
2 Pointers,1.6,3.0,55.6,57.1%,47.8,7.8
Less Than 6 Ft,0.8,1.0,76.7,19.8%,61.0,15.7
Less Than 10 Ft,1.0,1.5,67.2,29.5%,54.6,12.6
Greater Than 15 Ft,1.1,3.2,33.3,62.2%,36.8,-3.5
