BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,18,24.7,12.2,4.5,10.7,42.2,1.4,4.1,35.1,1.7,1.8,93.9,0.3,2.6,2.9,4.9,1.7,0.5,0.1,0.7,0,0,-0.8
Home,6,26.9,14.3,5.2,11.3,45.6,1.7,4.2,40.0,2.3,2.7,87.5,0.3,3.5,3.8,5.3,2.0,0.3,0.0,1.3,0,0,3.0
Road,12,23.5,11.1,4.2,10.3,40.3,1.3,4.1,32.7,1.4,1.4,100,0.3,2.2,2.4,4.8,1.6,0.6,0.1,0.4,0,0,-2.8
Wins,6,23.9,11.7,4.5,10.2,44.3,1.2,4.2,28.0,1.5,1.7,90.0,0.3,2.8,3.2,5.2,2.5,0.5,0.0,0.8,0,0,4.3
Losses,12,25.1,12.4,4.5,10.9,41.2,1.6,4.1,38.8,1.8,1.9,95.7,0.3,2.5,2.8,4.8,1.3,0.5,0.1,0.7,0,0,-3.4
October,3,33.2,16.7,4.7,12.3,37.8,2.0,4.7,42.9,5.3,5.7,94.1,0.7,2.7,3.3,5.3,1.3,1.0,0.3,1.3,0,0,-3.3
November,6,33.1,16.2,6.2,14.3,43.0,2.0,5.5,36.4,1.8,1.8,100,0.3,3.2,3.5,5.5,2.3,0.5,0.0,0.7,0,0,0.3
December,2,10.9,6.5,3.0,8.0,37.5,0.5,2.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.5,1.0,0.0,0.0,0,0,-2.5
January,7,17.7,8.4,3.4,7.6,45.3,1.0,3.3,30.4,0.6,0.7,80.0,0.1,2.3,2.4,4.6,1.7,0.1,0.0,0.7,0,0,-0.3
Pre All-Star,18,24.7,12.2,4.5,10.7,42.2,1.4,4.1,35.1,1.7,1.8,93.9,0.3,2.6,2.9,4.9,1.7,0.5,0.1,0.7,0,0,-0.8
Starters,5,34.5,17.8,6.6,15.2,43.4,2.2,5.8,37.9,2.4,2.6,92.3,0.4,3.4,3.8,5.6,2.2,0.4,0.0,1.4,0,0,-3.0
Bench,13,20.9,10.0,3.7,8.9,41.4,1.2,3.5,33.3,1.5,1.5,95.0,0.2,2.3,2.5,4.7,1.5,0.5,0.1,0.5,0,0,0.0
0 Days Rest,1,22.7,10.0,5.0,10.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,2.0,0.0,0.0,1.0,0,0,4.0
1 Days Rest,10,25.7,12.6,4.4,11.0,40.0,1.9,4.4,43.2,1.9,2.0,95.0,0.3,2.5,2.8,5.0,1.8,0.6,0.0,0.9,0,0,-1.9
2 Days Rest,3,20.9,8.7,3.0,7.3,40.9,0.7,3.3,20.0,2.0,2.3,85.7,0.7,2.3,3.0,4.0,2.3,0.7,0.0,0.3,0,0,4.7
5 Days Rest,1,33.0,17.0,8.0,16.0,50.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0,-16.0
6+ Days Rest,3,23.0,13.3,5.0,11.3,44.1,1.3,4.3,30.8,2.0,2.0,100,0.0,3.0,3.0,5.7,1.3,0.3,0.3,0.7,0,0,0.7
