BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,28.4,12.9,5.0,10.3,48.9,0.1,0.5,22.7,2.7,3.8,71.5,1.8,6.3,8.1,3.6,2.5,0.7,0.4,3.4,10,2,-4.2
Home,22,30.4,14.3,5.5,10.8,50.6,0.1,0.5,27.3,3.3,4.4,74.2,1.9,6.7,8.6,4.7,2.6,0.8,0.4,3.4,7,2,-0.5
Road,25,26.7,11.7,4.7,9.9,47.2,0.1,0.4,18.2,2.2,3.3,68.3,1.7,5.9,7.6,2.7,2.4,0.7,0.5,3.5,3,0,-7.4
Wins,16,29.0,15.1,6.0,11.2,53.6,0.1,0.4,28.6,3.0,4.0,75.0,1.9,7.0,8.9,5.0,2.4,1.0,0.6,3.4,4,2,7.9
Losses,31,28.1,11.8,4.5,9.9,46.1,0.1,0.5,20.0,2.6,3.7,69.6,1.7,5.9,7.6,2.9,2.6,0.6,0.4,3.5,6,0,-10.5
October,3,29.5,15.0,6.3,9.3,67.9,0.3,1.0,33.3,2.0,3.3,60.0,0.7,6.0,6.7,3.3,2.0,1.0,1.0,4.0,0,0,-9.0
November,14,27.1,12.9,4.9,10.0,49.3,0.1,0.6,22.2,2.9,3.9,72.7,2.0,7.4,9.4,3.8,3.1,0.7,0.4,3.0,5,1,-1.1
December,14,30.5,13.6,5.4,11.3,48.1,0.1,0.6,12.5,2.6,3.9,68.5,2.4,5.8,8.1,3.2,2.6,0.7,0.4,3.6,4,0,-5.9
January,13,30.0,12.2,4.5,9.8,45.3,0.1,0.2,50.0,3.2,4.3,75.0,1.3,6.7,8.0,4.6,2.2,0.8,0.4,3.6,1,1,-4.8
February,3,17.4,11.0,5.0,10.3,48.4,0.0,0.0,0.0,1.0,1.3,75.0,1.3,2.0,3.3,1.0,1.3,0.0,0.3,3.3,0,0,-3.0
Pre All-Star,47,28.4,12.9,5.0,10.3,48.9,0.1,0.5,22.7,2.7,3.8,71.5,1.8,6.3,8.1,3.6,2.5,0.7,0.4,3.4,10,2,-4.2
Starters,46,28.9,13.2,5.1,10.5,49.1,0.1,0.5,22.7,2.8,3.9,71.5,1.8,6.4,8.2,3.7,2.6,0.7,0.5,3.5,10,2,-4.0
Bench,1,5.6,2.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,-12.0
0 Days Rest,8,28.7,9.6,3.9,9.1,42.5,0.1,0.5,25.0,1.8,3.0,58.3,2.5,5.8,8.3,2.9,2.8,0.8,0.3,3.0,1,0,-5.8
1 Days Rest,29,29.3,14.2,5.3,10.6,50.3,0.1,0.5,28.6,3.4,4.6,75.0,1.8,6.9,8.7,3.7,2.8,0.8,0.3,3.5,8,2,-3.3
2 Days Rest,5,30.5,12.0,4.8,11.4,42.1,0.0,0.2,0.0,2.4,3.2,75.0,1.4,5.4,6.8,4.4,2.2,0.8,1.6,3.6,0,0,-7.4
3 Days Rest,1,17.1,14.0,7.0,14.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,6.0,0,0,6.0
4 Days Rest,2,30.2,15.5,7.0,11.0,63.6,0.0,1.0,0.0,1.5,2.5,60.0,1.0,6.0,7.0,7.0,1.0,1.0,0.5,4.0,0,0,2.0
6+ Days Rest,2,13.6,7.0,3.5,6.5,53.8,0.0,0.5,0.0,0.0,1.0,0.0,0.5,5.5,6.0,1.5,1.5,0.0,0.0,2.0,1,0,-14.5
