,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - LAL @ MIL",W,21,15,7,11,63.6,0,0,0.0,1,1,100.0,1,5,6,2,0,1,2,3,0,2017-02-10 00:00:00,MIL,AWAY
1,"FEB 08, 2017 - LAL @ DET",L,22,5,2,5,40.0,0,0,0.0,1,2,50.0,1,1,2,1,0,2,0,0,-17,2017-02-08 00:00:00,DET,AWAY
2,"FEB 06, 2017 - LAL @ NYK",W,17,10,5,9,55.6,0,0,0.0,0,0,0.0,2,5,7,0,1,4,0,3,-8,2017-02-06 00:00:00,NYK,AWAY
3,"FEB 03, 2017 - LAL @ BOS",L,4,1,0,0,0.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,1,0,-6,2017-02-03 00:00:00,BOS,AWAY
4,"FEB 02, 2017 - LAL @ WAS",L,11,4,2,4,50.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,0,-4,2017-02-02 00:00:00,WAS,AWAY
5,"JAN 31, 2017 - LAL vs. DEN",W,21,17,8,9,88.9,0,0,0.0,1,1,100.0,3,3,6,1,0,0,1,4,-5,2017-01-31 00:00:00,DEN,HOME
6,"JAN 26, 2017 - LAL @ UTA",L,26,16,6,11,54.5,0,0,0.0,4,4,100.0,2,8,10,1,0,0,0,1,-1,2017-01-26 00:00:00,UTA,AWAY
7,"JAN 25, 2017 - LAL @ POR",L,28,12,5,15,33.3,0,0,0.0,2,2,100.0,4,6,10,2,0,3,4,2,13,2017-01-25 00:00:00,POR,AWAY
8,"JAN 22, 2017 - LAL @ DAL",L,19,2,1,2,50.0,0,0,0.0,0,0,0.0,1,3,4,1,0,1,1,1,-29,2017-01-22 00:00:00,DAL,AWAY
9,"JAN 20, 2017 - LAL vs. IND",W,6,4,2,2,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,-5,2017-01-20 00:00:00,IND,HOME
10,"JAN 17, 2017 - LAL vs. DEN",L,26,11,5,11,45.5,0,0,0.0,1,2,50.0,5,8,13,1,1,3,1,2,8,2017-01-17 00:00:00,DEN,HOME
11,"JAN 15, 2017 - LAL vs. DET",L,9,4,2,4,50.0,0,0,0.0,0,0,0.0,1,4,5,1,0,2,1,0,1,2017-01-15 00:00:00,DET,HOME
12,"JAN 14, 2017 - LAL @ LAC",L,3,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,2017-01-14 00:00:00,LAC,AWAY
13,"JAN 12, 2017 - LAL @ SAS",L,15,8,4,7,57.1,0,0,0.0,0,0,0.0,2,2,4,1,2,1,1,1,-12,2017-01-12 00:00:00,SAS,AWAY
14,"DEC 23, 2016 - LAL @ ORL",L,17,6,2,7,28.6,0,0,0.0,2,2,100.0,1,1,2,1,0,0,1,1,-10,2016-12-23 00:00:00,ORL,AWAY
15,"DEC 20, 2016 - LAL @ CHA",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2016-12-20 00:00:00,CHA,AWAY
16,"DEC 12, 2016 - LAL @ SAC",L,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-5,2016-12-12 00:00:00,SAC,AWAY
17,"DEC 07, 2016 - LAL @ HOU",L,5,2,0,2,0.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,0,0,-1,2016-12-07 00:00:00,HOU,AWAY
18,"NOV 13, 2016 - LAL @ MIN",L,8,1,0,2,0.0,0,0,0.0,1,2,50.0,0,2,2,0,0,0,1,2,-4,2016-11-13 00:00:00,MIN,AWAY
19,"NOV 04, 2016 - LAL vs. GSW",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2016-11-04 00:00:00,GSW,HOME
20,"NOV 02, 2016 - LAL @ ATL",W,19,6,3,4,75.0,0,0,0.0,0,0,0.0,2,2,4,0,1,0,0,4,10,2016-11-02 00:00:00,ATL,AWAY
