DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.5,10.9,49.8,100%,47.8,2.0
3 Pointers,0.7,1.4,45.5,13.2%,35.5,10.0
2 Pointers,4.8,9.5,50.4,86.8%,51.3,-0.9
Less Than 6 Ft,2.8,5.0,56.5,45.9%,61.2,-4.7
Less Than 10 Ft,3.6,6.9,51.9,63.0%,56.8,-4.9
Greater Than 15 Ft,1.4,3.3,43.5,29.8%,37.8,5.7
