DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.0,5.0,38.9,100%,44.3,-5.4
3 Pointers,0.7,1.9,36.5,38.1%,35.7,0.8
2 Pointers,1.3,3.1,40.4,61.9%,50.0,-9.6
Less Than 6 Ft,0.6,1.2,55.2,23.0%,61.5,-6.3
Less Than 10 Ft,0.9,1.7,51.2,34.1%,55.8,-4.7
Greater Than 15 Ft,1.0,3.0,34.9,59.1%,37.2,-2.3
