DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.3,2.4,52.9,100%,46.8,6.2
3 Pointers,0.0,0.3,0.0,11.8%,24.6,-24.6
2 Pointers,1.3,2.1,60.0,88.2%,49.8,10.2
Less Than 6 Ft,0.7,1.0,71.4,41.2%,60.4,11.0
Less Than 10 Ft,0.9,1.3,66.7,52.9%,55.9,10.8
Greater Than 15 Ft,0.0,0.6,0.0,23.5%,34.1,-34.1
