BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,29.4,13.6,5.4,8.3,64.4,0.0,0.0,0.0,2.9,5.3,55.7,4.3,8.6,12.9,1.3,2.1,0.9,1.2,2.9,34,0,0.0
Home,25,29.6,13.6,5.2,7.8,66.8,0.0,0.0,0.0,3.1,5.5,55.8,4.6,7.8,12.4,1.4,2.0,1.0,1.1,3.1,18,0,-0.8
Road,23,29.2,13.7,5.5,8.8,62.1,0.0,0.0,0.0,2.8,5.0,55.7,4.0,9.4,13.4,1.2,2.3,0.8,1.3,2.6,16,0,0.9
Wins,27,30.5,14.3,5.6,8.6,64.4,0.0,0.0,0.0,3.2,5.8,55.8,4.8,9.0,13.8,1.6,1.8,0.7,1.2,2.8,22,0,6.8
Losses,21,28.0,12.8,5.1,7.9,64.5,0.0,0.0,0.0,2.6,4.6,55.7,3.7,8.0,11.7,1.0,2.5,1.0,1.2,3.0,12,0,-8.8
October,3,26.5,10.3,3.3,7.3,45.5,0.0,0.0,0.0,3.7,8.0,45.8,5.7,6.7,12.3,1.3,2.0,0.3,3.3,3.7,2,0,9.7
November,15,29.7,15.3,6.3,9.7,64.4,0.0,0.0,0.0,2.8,5.7,48.8,4.2,8.8,13.0,1.1,2.8,1.3,1.3,3.4,11,0,-3.6
December,11,29.4,14.0,5.5,8.0,69.3,0.0,0.0,0.0,2.9,4.5,65.3,5.4,8.8,14.2,1.5,1.9,0.7,1.1,2.8,8,0,0.3
January,14,30.3,12.7,4.6,7.4,62.5,0.0,0.0,0.0,3.4,5.6,60.8,3.4,8.2,11.6,1.2,1.7,0.8,0.9,2.6,10,0,1.1
February,5,27.4,12.4,5.4,7.8,69.2,0.0,0.0,0.0,1.6,3.0,53.3,4.0,9.6,13.6,1.6,1.6,0.6,1.2,1.8,3,0,1.0
Pre All-Star,48,29.4,13.6,5.4,8.3,64.4,0.0,0.0,0.0,2.9,5.3,55.7,4.3,8.6,12.9,1.3,2.1,0.9,1.2,2.9,34,0,0.0
Starters,48,29.4,13.6,5.4,8.3,64.4,0.0,0.0,0.0,2.9,5.3,55.7,4.3,8.6,12.9,1.3,2.1,0.9,1.2,2.9,34,0,0.0
0 Days Rest,9,32.7,16.0,6.4,9.1,70.7,0.0,0.0,0.0,3.1,6.0,51.9,5.8,11.0,16.8,1.4,2.3,0.8,1.2,2.9,9,0,1.8
1 Days Rest,26,29.3,13.3,5.1,8.3,60.8,0.0,0.0,0.0,3.2,5.7,56.5,3.8,7.7,11.5,1.2,2.0,0.8,1.2,3.2,16,0,-0.5
2 Days Rest,10,27.3,11.3,4.5,7.2,62.5,0.0,0.0,0.0,2.3,4.2,54.8,3.4,8.8,12.2,1.2,1.7,1.0,1.3,2.6,6,0,-0.1
3 Days Rest,1,28.9,20.0,9.0,10.0,90.0,0.0,0.0,0.0,2.0,3.0,66.7,9.0,7.0,16.0,1.0,5.0,0.0,1.0,0.0,1,0,1.0
6+ Days Rest,2,25.6,15.5,6.5,9.0,72.2,0.0,0.0,0.0,2.5,3.5,71.4,6.5,9.0,15.5,2.0,3.0,1.5,2.0,2.0,2,0,-2.0
