BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,48,33.6,14.2,5.0,12.1,41.3,2.1,5.5,39.2,2.1,2.5,82.6,0.8,2.6,3.4,2.9,1.2,1.4,0.2,1.7,1,0,1.1
Home,23,33.3,14.7,5.1,11.8,43.5,2.2,5.6,39.8,2.3,2.7,83.9,0.9,2.5,3.4,3.4,1.2,1.5,0.2,1.7,1,0,4.3
Road,25,33.9,13.8,4.9,12.4,39.4,2.1,5.4,38.5,1.9,2.4,81.4,0.7,2.6,3.3,2.4,1.2,1.3,0.2,1.7,0,0,-1.9
Wins,22,33.7,16.4,5.8,12.2,47.6,2.5,5.6,45.5,2.2,2.6,84.5,0.9,2.6,3.5,3.3,1.3,1.6,0.2,1.4,1,0,12.7
Losses,26,33.6,12.4,4.3,12.0,35.9,1.8,5.4,33.6,2.0,2.4,81.0,0.7,2.5,3.2,2.5,1.2,1.2,0.2,2.0,0,0,-8.8
October,3,32.2,10.0,3.7,9.0,40.7,0.7,3.7,18.2,2.0,2.0,100,1.3,1.0,2.3,2.0,0.7,2.0,0.0,1.3,0,0,3.0
November,17,33.4,15.7,5.5,13.2,41.8,2.2,5.5,40.4,2.4,3.0,80.4,0.8,2.5,3.3,3.2,1.2,1.1,0.2,1.8,1,0,3.0
December,14,33.9,13.6,5.1,12.1,41.8,2.3,5.9,39.0,1.2,1.4,85.0,0.9,2.9,3.8,2.9,1.4,1.2,0.3,1.7,0,0,-2.8
January,9,34.4,14.4,4.8,11.9,40.2,2.2,5.6,40.0,2.7,3.2,82.8,0.4,2.7,3.1,2.8,1.2,1.8,0.1,1.6,0,0,1.3
February,5,32.8,13.0,4.2,10.4,40.4,2.2,5.2,42.3,2.4,3.0,80.0,1.0,2.6,3.6,2.4,1.2,1.6,0.2,2.0,0,0,3.6
Pre All-Star,48,33.6,14.2,5.0,12.1,41.3,2.1,5.5,39.2,2.1,2.5,82.6,0.8,2.6,3.4,2.9,1.2,1.4,0.2,1.7,1,0,1.1
Starters,48,33.6,14.2,5.0,12.1,41.3,2.1,5.5,39.2,2.1,2.5,82.6,0.8,2.6,3.4,2.9,1.2,1.4,0.2,1.7,1,0,1.1
0 Days Rest,8,34.3,12.4,4.3,12.3,34.7,1.5,5.3,28.6,2.4,2.8,86.4,1.4,2.5,3.9,2.6,1.0,1.4,0.3,2.4,0,0,-4.9
1 Days Rest,32,32.7,14.8,5.2,12.2,42.8,2.3,5.5,41.7,2.1,2.6,81.0,0.8,2.7,3.4,3.0,1.3,1.3,0.1,1.7,1,0,1.7
2 Days Rest,4,36.9,18.8,6.8,12.5,54.0,3.8,6.8,55.6,1.5,1.8,85.7,1.0,2.8,3.8,3.5,1.3,2.3,0.5,1.3,0,0,13.5
4 Days Rest,2,35.0,8.0,3.0,10.0,30.0,1.0,4.0,25.0,1.0,1.0,100,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.5,0,0,-3.5
6+ Days Rest,2,37.7,9.0,3.0,11.5,26.1,0.5,5.5,9.1,2.5,3.0,83.3,0.0,2.5,2.5,3.5,0.5,2.5,0.5,1.0,0,0,-5.5
