BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,39,26.5,14.2,5.0,12.7,39.4,1.9,5.6,33.9,2.3,3.0,75.9,0.6,3.2,3.8,4.8,2.6,1.2,0.3,2.0,2,0,-2.4
Home,19,25.8,14.4,5.1,12.6,40.6,2.2,6.1,36.2,2.0,2.7,73.1,0.5,3.7,4.2,5.0,2.2,1.4,0.2,1.8,1,0,1.6
Road,20,27.2,13.9,4.9,12.8,38.3,1.6,5.1,31.4,2.5,3.2,78.1,0.7,2.8,3.5,4.7,3.0,1.1,0.5,2.1,1,0,-6.2
Wins,15,26.3,16.7,5.8,12.7,45.8,2.5,6.0,42.2,2.6,3.2,81.3,0.6,3.5,4.1,4.8,2.3,1.1,0.4,1.5,1,0,8.2
Losses,24,26.6,12.5,4.5,12.7,35.4,1.5,5.3,28.1,2.0,2.8,72.1,0.6,3.1,3.7,4.8,2.8,1.3,0.3,2.3,1,0,-9.0
October,3,30.9,16.3,5.7,16.7,34.0,3.0,8.0,37.5,2.0,3.3,60.0,1.0,2.7,3.7,4.3,3.3,1.7,0.0,2.0,0,0,-11.0
November,10,25.6,16.0,5.7,12.9,44.2,2.3,6.2,37.1,2.3,2.8,82.1,0.4,2.9,3.3,5.0,3.0,1.2,0.4,2.4,0,0,1.3
December,10,26.1,12.6,4.4,12.3,35.8,1.7,5.0,34.0,2.1,2.4,87.5,0.4,2.9,3.3,4.2,2.9,0.9,0.3,2.0,0,0,-2.7
January,12,26.5,14.5,5.2,12.7,40.8,1.6,5.2,30.6,2.6,3.7,70.5,0.8,3.9,4.7,4.6,1.8,1.4,0.3,1.7,1,0,-3.2
February,4,26.5,10.8,3.8,10.3,36.6,1.5,5.0,30.0,1.8,2.5,70.0,0.8,3.3,4.0,7.0,3.0,1.0,0.5,1.8,1,0,-2.0
Pre All-Star,39,26.5,14.2,5.0,12.7,39.4,1.9,5.6,33.9,2.3,3.0,75.9,0.6,3.2,3.8,4.8,2.6,1.2,0.3,2.0,2,0,-2.4
Starters,39,26.5,14.2,5.0,12.7,39.4,1.9,5.6,33.9,2.3,3.0,75.9,0.6,3.2,3.8,4.8,2.6,1.2,0.3,2.0,2,0,-2.4
0 Days Rest,7,27.4,17.3,6.9,15.4,44.4,1.3,4.7,27.3,2.3,2.7,84.2,1.1,3.3,4.4,4.7,2.9,1.7,0.7,2.0,0,0,-0.9
1 Days Rest,24,27.6,13.8,4.7,12.5,37.7,2.0,5.8,35.3,2.3,3.2,73.7,0.5,3.5,4.0,4.8,2.8,1.2,0.2,2.3,1,0,-3.7
2 Days Rest,3,17.2,10.7,3.3,7.3,45.5,2.0,4.3,46.2,2.0,2.7,75.0,0.7,1.3,2.0,3.7,0.3,0.3,0.0,1.0,0,0,1.7
3 Days Rest,1,25.8,15.0,6.0,13.0,46.2,1.0,4.0,25.0,2.0,2.0,100,1.0,4.0,5.0,5.0,2.0,0.0,2.0,0.0,0,0,-7.0
4 Days Rest,2,25.9,14.0,5.0,13.5,37.0,3.0,9.5,31.6,1.0,1.5,66.7,0.0,2.0,2.0,5.0,2.5,1.5,0.0,2.5,0,0,-0.5
6+ Days Rest,2,25.4,12.5,4.0,12.5,32.0,1.5,5.0,30.0,3.0,4.0,75.0,0.5,3.0,3.5,7.5,3.0,1.5,0.5,0.5,1,0,2.5
