BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,19,15.7,3.2,1.1,3.1,36.2,0.8,1.8,42.9,0.2,0.2,75.0,0.4,1.2,1.5,0.7,0.5,0.4,0.4,0.5,0,0,-0.5
Home,11,19.4,4.1,1.4,3.5,38.5,1.1,2.1,52.2,0.3,0.4,75.0,0.5,1.5,2.0,0.8,0.7,0.5,0.6,0.5,0,0,-2.3
Road,8,10.8,1.9,0.8,2.4,31.6,0.4,1.5,25.0,0.0,0.0,0.0,0.1,0.8,0.9,0.5,0.3,0.3,0.1,0.4,0,0,1.9
Wins,5,24.0,6.4,2.2,5.2,42.3,1.8,3.4,52.9,0.2,0.4,50.0,1.0,0.8,1.8,1.2,0.8,1.2,1.2,0.6,0,0,4.4
Losses,14,12.8,2.0,0.7,2.3,31.3,0.4,1.3,33.3,0.1,0.1,100,0.1,1.3,1.4,0.5,0.4,0.1,0.1,0.4,0,0,-2.3
October,2,12.6,2.5,1.0,3.0,33.3,0.5,1.5,33.3,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.5,0,0,1.5
November,7,10.2,1.3,0.4,2.3,18.8,0.3,1.4,20.0,0.1,0.3,50.0,0.0,0.9,0.9,0.7,0.4,0.3,0.3,0.4,0,0,1.6
December,2,12.3,1.5,0.5,1.0,50.0,0.5,0.5,100,0.0,0.0,0.0,0.0,2.5,2.5,0.5,0.5,0.0,0.0,0.5,0,0,-11.0
January,5,20.1,6.6,2.4,4.4,54.5,1.8,3.0,60.0,0.0,0.0,0.0,1.2,0.4,1.6,0.8,0.4,1.0,1.2,0.4,0,0,3.0
February,3,25.8,3.3,1.0,4.0,25.0,0.7,2.0,33.3,0.7,0.7,100,0.3,2.0,2.3,0.7,1.0,0.3,0.0,0.7,0,0,-5.7
Pre All-Star,19,15.7,3.2,1.1,3.1,36.2,0.8,1.8,42.9,0.2,0.2,75.0,0.4,1.2,1.5,0.7,0.5,0.4,0.4,0.5,0,0,-0.5
Starters,5,30.7,6.6,2.2,5.8,37.9,1.8,3.8,47.4,0.4,0.4,100,1.2,1.6,2.8,1.2,1.0,1.2,1.0,0.8,0,0,-1.6
Bench,14,10.4,1.9,0.7,2.1,34.5,0.4,1.1,37.5,0.1,0.1,50.0,0.1,1.0,1.1,0.5,0.4,0.1,0.2,0.4,0,0,-0.1
0 Days Rest,2,3.3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,3.5
1 Days Rest,9,17.1,1.8,0.7,2.9,23.1,0.4,1.7,26.7,0.0,0.0,0.0,0.3,1.4,1.8,0.7,0.7,0.6,0.3,0.4,0,0,-0.2
2 Days Rest,2,15.1,7.0,2.5,4.5,55.6,1.5,2.5,60.0,0.5,1.0,50.0,0.0,1.0,1.0,0.5,1.0,0.0,0.5,0.0,0,0,4.0
3 Days Rest,1,36.0,12.0,4.0,8.0,50.0,4.0,7.0,57.1,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,0,0,2.0
4 Days Rest,1,13.7,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0,0,3.0
6+ Days Rest,4,14.6,4.5,1.5,2.8,54.5,1.0,1.5,66.7,0.5,0.5,100,0.5,1.0,1.5,0.3,0.3,0.0,0.3,0.5,0,0,-7.0
