BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,56,36.6,28.9,8.3,18.9,43.8,3.1,9.0,34.7,9.2,10.8,85.1,1.2,7.1,8.2,11.3,5.8,1.5,0.5,2.7,44,14,5.6
Home,26,36.3,29.5,8.4,18.9,44.4,3.3,9.1,35.9,9.5,11.1,85.1,1.1,7.6,8.7,10.8,5.3,1.6,0.3,2.2,18,8,7.6
Road,30,37.0,28.3,8.2,18.9,43.3,3.0,8.8,33.6,9.0,10.5,85.1,1.2,6.6,7.9,11.8,6.3,1.5,0.6,3.1,26,6,3.8
Wins,39,36.4,29.3,8.5,19.1,44.5,3.4,9.2,37.4,8.9,10.5,84.8,1.1,7.6,8.7,11.2,5.5,1.4,0.6,2.5,31,12,9.9
Losses,17,37.2,27.9,7.8,18.5,42.2,2.4,8.5,27.8,9.9,11.5,85.7,1.4,5.9,7.2,11.6,6.5,1.8,0.2,2.9,13,2,-4.4
October,3,37.2,29.3,8.7,20.0,43.3,2.7,8.3,32.0,9.3,11.0,84.8,1.7,5.3,7.0,10.7,6.3,1.0,0.0,4.3,1,0,6.0
November,15,36.8,28.6,8.5,18.7,45.6,3.1,8.5,37.0,8.4,10.1,82.9,1.5,5.9,7.3,12.2,5.3,1.3,0.3,2.3,13,3,5.2
December,17,35.8,28.3,8.1,17.8,45.2,3.2,8.9,36.2,8.9,10.4,85.9,1.2,7.9,9.1,12.0,5.9,1.5,0.4,2.4,14,5,9.4
January,17,36.5,28.3,8.0,18.6,42.9,2.8,9.1,30.5,9.5,10.7,89.0,0.8,7.4,8.2,10.4,6.4,1.5,0.7,2.8,13,6,2.1
February,4,39.4,34.5,9.3,24.5,37.8,4.3,11.0,38.6,11.8,15.3,77.0,1.3,8.0,9.3,9.5,4.8,2.5,0.5,3.0,3,0,5.3
Pre All-Star,56,36.6,28.9,8.3,18.9,43.8,3.1,9.0,34.7,9.2,10.8,85.1,1.2,7.1,8.2,11.3,5.8,1.5,0.5,2.7,44,14,5.6
Starters,56,36.6,28.9,8.3,18.9,43.8,3.1,9.0,34.7,9.2,10.8,85.1,1.2,7.1,8.2,11.3,5.8,1.5,0.5,2.7,44,14,5.6
0 Days Rest,13,36.6,30.2,8.8,18.9,46.3,3.6,9.8,37.0,9.0,10.5,85.4,0.9,7.2,8.1,12.2,4.8,1.3,0.8,2.4,11,2,9.7
1 Days Rest,34,36.9,28.1,8.1,19.0,42.5,3.1,8.9,35.2,8.8,10.4,84.2,1.1,7.1,8.2,11.0,6.1,1.5,0.4,2.9,25,10,4.0
2 Days Rest,7,35.7,30.1,8.6,18.0,47.6,2.3,7.7,29.6,10.7,12.0,89.3,1.7,7.4,9.1,10.3,6.7,1.9,0.4,2.1,6,2,3.1
3 Days Rest,1,36.0,25.0,6.0,21.0,28.6,3.0,10.0,30.0,10.0,14.0,71.4,1.0,5.0,6.0,13.0,4.0,3.0,0.0,1.0,1,0,18.0
6+ Days Rest,1,37.2,34.0,9.0,19.0,47.4,1.0,7.0,14.3,15.0,16.0,93.8,3.0,4.0,7.0,17.0,7.0,1.0,0.0,5.0,1,0,10.0
