BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,54,24.9,8.9,2.9,7.5,38.9,1.2,3.5,34.2,1.8,2.4,75.4,0.4,2.3,2.6,4.9,1.9,1.0,0.1,1.4,3,0,-1.6
Home,27,21.9,7.2,2.5,5.9,41.9,1.1,3.1,34.1,1.1,1.6,73.8,0.2,2.1,2.3,4.4,1.9,0.9,0.0,1.4,1,0,-1.1
Road,27,27.9,10.6,3.4,9.1,37.0,1.3,3.9,34.3,2.5,3.3,76.1,0.5,2.4,3.0,5.4,1.9,1.1,0.1,1.5,2,0,-2.2
Wins,22,24.0,7.2,2.3,6.3,36.7,1.0,3.3,30.6,1.5,2.0,75.6,0.2,2.4,2.6,5.8,2.2,1.0,0.0,1.2,0,0,4.5
Losses,32,25.5,10.0,3.3,8.3,40.1,1.3,3.7,36.4,2.0,2.7,75.3,0.4,2.3,2.7,4.3,1.7,0.9,0.1,1.6,3,0,-5.8
October,2,18.5,6.5,1.5,5.5,27.3,1.0,4.0,25.0,2.5,3.0,83.3,0.5,2.0,2.5,4.0,1.5,0.5,0.0,1.5,0,0,-7.0
November,16,22.0,6.8,2.5,6.6,38.1,1.0,3.1,32.0,0.8,1.1,66.7,0.6,2.3,2.9,5.1,1.4,1.3,0.0,1.8,1,0,-1.3
December,15,27.4,10.0,3.3,8.4,38.9,0.9,3.2,29.2,2.5,3.1,82.6,0.2,2.6,2.8,5.7,2.6,0.8,0.1,1.0,0,0,-3.1
January,17,24.4,9.4,2.9,7.5,39.1,1.5,4.0,38.2,1.9,2.6,73.3,0.4,1.9,2.3,3.8,1.9,0.7,0.1,1.2,1,0,-0.8
February,4,32.4,12.3,4.0,9.0,44.4,1.8,4.0,43.8,2.5,3.8,66.7,0.0,2.8,2.8,6.5,1.5,2.0,0.0,2.5,1,0,1.0
Pre All-Star,54,24.9,8.9,2.9,7.5,38.9,1.2,3.5,34.2,1.8,2.4,75.4,0.4,2.3,2.6,4.9,1.9,1.0,0.1,1.4,3,0,-1.6
Starters,10,38.1,17.3,5.6,13.6,41.2,2.2,5.7,38.6,3.9,5.1,76.5,0.5,3.7,4.2,6.7,2.5,1.7,0.1,1.9,2,0,-9.3
Bench,44,21.9,7.0,2.3,6.1,37.8,1.0,3.0,32.3,1.3,1.8,74.7,0.3,2.0,2.3,4.5,1.8,0.8,0.0,1.3,1,0,0.1
0 Days Rest,11,25.8,11.6,4.1,9.4,43.7,1.3,3.7,34.1,2.2,3.2,68.6,0.5,2.2,2.7,4.9,1.8,1.3,0.1,1.6,1,0,-2.6
1 Days Rest,32,25.1,8.6,2.8,7.3,37.6,1.2,3.4,33.6,2.0,2.5,78.8,0.4,2.1,2.5,4.8,2.0,0.8,0.0,1.1,1,0,-1.6
2 Days Rest,9,24.5,6.9,2.4,6.4,37.9,1.3,3.4,38.7,0.7,1.0,66.7,0.0,3.1,3.1,5.3,1.7,1.2,0.1,2.2,1,0,0.7
3 Days Rest,1,15.7,6.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,0,0,0.0
4 Days Rest,1,21.2,7.0,1.0,7.0,14.3,0.0,4.0,0.0,5.0,6.0,83.3,1.0,2.0,3.0,5.0,1.0,0.0,0.0,2.0,0,0,-14.0
