BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,17,16.3,5.5,2.2,6.6,33.6,0.8,2.6,31.1,0.2,0.2,100,0.1,1.4,1.5,2.0,0.6,0.5,0.2,1.9,0,0,-2.3
Home,7,14.7,6.7,2.7,6.6,41.3,1.3,2.4,52.9,0.0,0.0,0.0,0.0,0.6,0.6,1.7,0.4,0.3,0.1,1.3,0,0,-3.3
Road,10,17.4,4.7,1.9,6.7,28.4,0.5,2.8,17.9,0.4,0.4,100,0.2,1.9,2.1,2.2,0.8,0.6,0.3,2.4,0,0,-1.6
Wins,10,14.1,5.4,2.2,6.1,36.1,1.0,2.5,40.0,0.0,0.0,0.0,0.1,1.0,1.1,1.4,0.3,0.3,0.1,1.9,0,0,-0.4
Losses,7,19.3,5.7,2.3,7.4,30.8,0.6,2.9,20.0,0.6,0.6,100,0.1,1.9,2.0,2.9,1.1,0.7,0.4,2.0,0,0,-5.0
January,12,16.4,5.1,2.0,6.2,32.4,0.8,2.8,27.3,0.3,0.3,100,0.1,1.6,1.7,1.8,0.8,0.5,0.3,2.2,0,0,-3.1
February,5,15.8,6.6,2.8,7.8,35.9,1.0,2.4,41.7,0.0,0.0,0.0,0.2,0.8,1.0,2.4,0.4,0.4,0.2,1.4,0,0,-0.4
Pre All-Star,17,16.3,5.5,2.2,6.6,33.6,0.8,2.6,31.1,0.2,0.2,100,0.1,1.4,1.5,2.0,0.6,0.5,0.2,1.9,0,0,-2.3
Bench,17,16.3,5.5,2.2,6.6,33.6,0.8,2.6,31.1,0.2,0.2,100,0.1,1.4,1.5,2.0,0.6,0.5,0.2,1.9,0,0,-2.3
0 Days Rest,4,16.7,5.8,2.5,6.8,37.0,0.8,2.3,33.3,0.0,0.0,0.0,0.3,0.5,0.8,2.3,1.5,0.5,0.0,1.5,0,0,-3.3
1 Days Rest,10,16.3,4.3,1.7,5.7,29.8,0.5,2.5,20.0,0.4,0.4,100,0.1,1.5,1.6,2.1,0.4,0.3,0.3,2.0,0,0,-1.5
2 Days Rest,2,16.5,11.5,4.5,11.5,39.1,2.5,4.0,62.5,0.0,0.0,0.0,0.0,2.5,2.5,2.0,0.5,1.5,0.5,2.5,0,0,0.0
4 Days Rest,1,13.8,5.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0,-11.0
