DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.0,7.2,55.6,100%,44.1,11.5
3 Pointers,1.5,3.0,49.4,41.2%,37.5,11.9
2 Pointers,2.5,4.2,60.0,58.8%,48.6,11.4
Less Than 6 Ft,1.0,1.4,74.3,18.7%,60.8,13.5
Less Than 10 Ft,1.4,2.1,68.5,28.9%,54.5,14.0
Greater Than 15 Ft,2.3,4.4,51.3,61.5%,38.7,12.6
