BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,46,20.9,8.8,3.3,6.7,49.8,1.0,2.8,35.7,1.1,1.6,72.2,0.9,3.7,4.6,1.9,1.2,0.7,0.4,2.6,0,0,0.5
Home,23,20.5,8.1,3.2,6.2,51.0,0.9,2.3,37.0,0.9,1.3,70.0,1.0,3.8,4.8,2.2,1.3,0.6,0.4,2.3,0,0,0.9
Road,23,21.4,9.5,3.5,7.2,48.8,1.1,3.3,34.7,1.3,1.8,73.8,0.8,3.6,4.4,1.7,1.2,0.7,0.3,2.9,0,0,0.2
Wins,30,21.0,10.0,3.7,7.0,53.1,1.2,3.0,41.1,1.3,1.8,72.2,0.9,3.8,4.7,2.1,1.3,0.6,0.5,2.7,0,0,2.8
Losses,16,20.7,6.6,2.6,6.1,42.9,0.6,2.4,23.1,0.8,1.1,72.2,1.0,3.6,4.6,1.5,1.0,0.7,0.3,2.3,0,0,-3.7
November,12,23.1,9.3,3.4,7.3,47.1,1.3,3.5,38.1,1.2,1.3,87.5,0.7,3.5,4.2,1.8,1.3,0.6,0.3,2.8,0,0,1.4
December,16,18.2,6.5,2.3,5.4,42.5,0.8,2.4,30.8,1.1,1.6,69.2,0.6,3.2,3.8,1.8,1.1,1.1,0.4,2.1,0,0,-0.2
January,14,22.7,10.6,4.2,7.2,58.4,1.1,2.6,40.5,1.1,1.6,65.2,1.1,4.2,5.4,2.3,1.4,0.3,0.5,2.6,0,0,1.9
February,4,19.0,10.5,4.3,8.5,50.0,0.8,2.8,27.3,1.3,1.8,71.4,2.3,4.8,7.0,1.8,0.8,0.3,0.3,3.5,0,0,-4.0
Pre All-Star,46,20.9,8.8,3.3,6.7,49.8,1.0,2.8,35.7,1.1,1.6,72.2,0.9,3.7,4.6,1.9,1.2,0.7,0.4,2.6,0,0,0.5
Starters,5,27.7,10.0,3.6,9.0,40.0,1.2,4.2,28.6,1.6,2.0,80.0,1.0,4.6,5.6,2.0,2.0,0.4,0.2,3.6,0,0,2.6
Bench,41,20.1,8.7,3.3,6.4,51.5,1.0,2.6,37.0,1.1,1.5,71.0,0.9,3.6,4.5,1.9,1.1,0.7,0.4,2.5,0,0,0.3
0 Days Rest,10,20.6,8.5,3.3,6.5,50.8,1.1,2.8,39.3,0.8,1.4,57.1,0.8,3.0,3.8,2.3,1.5,0.1,0.4,2.9,0,0,-3.8
1 Days Rest,25,20.9,9.0,3.3,6.7,49.4,1.1,3.0,37.3,1.2,1.5,81.6,0.8,3.5,4.3,1.6,1.0,1.0,0.3,2.3,0,0,2.8
2 Days Rest,8,21.3,10.3,4.0,7.0,57.1,0.9,2.0,43.8,1.4,2.0,68.8,1.4,4.3,5.6,2.3,1.6,0.3,0.6,3.4,0,0,-0.6
3 Days Rest,2,18.2,6.0,2.5,7.0,35.7,0.0,3.5,0.0,1.0,2.0,50.0,1.5,6.5,8.0,2.5,1.0,0.5,1.0,2.0,0,0,0.0
6+ Days Rest,1,26.1,2.0,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0,0,-1.0
