,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - PHX vs. CHI",W,33,23,9,19,47.4,1,3,33.3,4,5,80.0,0,3,3,8,0,1,4,0,11,2017-02-10 00:00:00,CHI,HOME
1,"FEB 08, 2017 - PHX @ MEM",L,25,16,3,15,20.0,1,4,25.0,9,9,100.0,0,0,0,3,1,0,2,3,-15,2017-02-08 00:00:00,MEM,AWAY
2,"FEB 06, 2017 - PHX @ NOP",L,24,14,3,9,33.3,1,4,25.0,7,8,87.5,0,8,8,5,0,0,4,4,-14,2017-02-06 00:00:00,NOP,AWAY
3,"FEB 04, 2017 - PHX vs. MIL",L,35,13,3,11,27.3,1,3,33.3,6,6,100.0,1,3,4,6,1,0,6,0,-17,2017-02-04 00:00:00,MIL,HOME
4,"FEB 03, 2017 - PHX @ SAC",W,34,20,4,12,33.3,3,6,50.0,9,12,75.0,2,4,6,4,1,0,2,2,7,2017-02-03 00:00:00,SAC,AWAY
5,"FEB 01, 2017 - PHX vs. LAC",L,40,41,13,22,59.1,2,4,50.0,13,15,86.7,0,4,4,8,0,0,7,3,-11,2017-02-01 00:00:00,LAC,HOME
6,"JAN 30, 2017 - PHX vs. MEM",L,32,14,3,11,27.3,1,5,20.0,7,11,63.6,0,5,5,4,1,2,6,2,-16,2017-01-30 00:00:00,MEM,HOME
7,"JAN 28, 2017 - PHX vs. DEN",L,45,41,12,27,44.4,3,8,37.5,14,15,93.3,2,4,6,7,2,0,3,3,-9,2017-01-28 00:00:00,DEN,HOME
8,"JAN 26, 2017 - PHX @ DEN",L,28,28,9,19,47.4,3,7,42.9,7,9,77.8,2,2,4,5,0,0,1,5,-15,2017-01-26 00:00:00,DEN,AWAY
9,"JAN 24, 2017 - PHX vs. MIN",L,29,18,5,18,27.8,1,5,20.0,7,7,100.0,0,1,1,7,1,0,5,4,-8,2017-01-24 00:00:00,MIN,HOME
10,"JAN 22, 2017 - PHX @ TOR",W,42,40,11,17,64.7,4,7,57.1,14,14,100.0,0,6,6,13,0,0,4,3,23,2017-01-22 00:00:00,TOR,AWAY
11,"JAN 21, 2017 - PHX @ NYK",W,39,23,6,14,42.9,1,4,25.0,10,10,100.0,1,4,5,7,0,1,0,0,3,2017-01-21 00:00:00,NYK,AWAY
12,"JAN 19, 2017 - PHX @ CLE",L,38,22,7,20,35.0,2,5,40.0,6,7,85.7,2,4,6,9,4,0,4,3,-9,2017-01-19 00:00:00,CLE,AWAY
13,"JAN 16, 2017 - PHX vs. UTA",L,37,31,11,20,55.0,2,6,33.3,7,7,100.0,2,7,9,9,1,0,2,1,-3,2017-01-16 00:00:00,UTA,HOME
14,"JAN 14, 2017 - PHX vs. SAS",W,38,17,5,17,29.4,1,3,33.3,6,8,75.0,2,4,6,10,1,0,3,2,-2,2017-01-14 00:00:00,SAS,HOME
15,"JAN 12, 2017 - PHX vs. DAL",L,28,11,2,4,50.0,0,0,0.0,7,7,100.0,1,5,6,5,1,1,4,5,-10,2017-01-12 00:00:00,DAL,HOME
16,"JAN 08, 2017 - PHX vs. CLE",L,39,31,12,18,66.7,4,8,50.0,3,3,100.0,0,2,2,8,2,1,3,3,7,2017-01-08 00:00:00,CLE,HOME
17,"JAN 05, 2017 - PHX @ DAL",W,30,26,9,16,56.3,2,7,28.6,6,7,85.7,0,0,0,7,1,0,3,1,4,2017-01-05 00:00:00,DAL,AWAY
18,"JAN 03, 2017 - PHX vs. MIA",W,35,17,4,14,28.6,2,4,50.0,7,8,87.5,0,4,4,7,2,1,4,1,11,2017-01-03 00:00:00,MIA,HOME
19,"JAN 02, 2017 - PHX @ LAC",L,41,22,8,27,29.6,1,5,20.0,5,7,71.4,1,7,8,9,3,0,4,4,-2,2017-01-02 00:00:00,LAC,AWAY
20,"DEC 31, 2016 - PHX @ UTA",L,30,19,7,20,35.0,2,6,33.3,3,3,100.0,1,7,8,8,0,0,1,3,-2,2016-12-31 00:00:00,UTA,AWAY
21,"DEC 29, 2016 - PHX vs. TOR",W,38,22,9,14,64.3,1,3,33.3,3,3,100.0,1,4,5,10,3,2,8,3,16,2016-12-29 00:00:00,TOR,HOME
22,"DEC 28, 2016 - PHX @ SAS",L,27,13,6,9,66.7,0,2,0.0,1,1,100.0,1,1,2,3,0,0,1,3,-24,2016-12-28 00:00:00,SAS,AWAY
23,"DEC 26, 2016 - PHX @ HOU",L,27,24,8,20,40.0,1,8,12.5,7,9,77.8,0,6,6,4,3,0,5,3,-16,2016-12-26 00:00:00,HOU,AWAY
24,"DEC 23, 2016 - PHX vs. PHI",W,37,24,7,12,58.3,2,5,40.0,8,11,72.7,1,1,2,11,0,3,4,2,13,2016-12-23 00:00:00,PHI,HOME
25,"DEC 21, 2016 - PHX vs. HOU",L,31,16,6,13,46.2,1,5,20.0,3,4,75.0,2,0,2,6,0,0,1,2,-16,2016-12-21 00:00:00,HOU,HOME
26,"DEC 19, 2016 - PHX @ MIN",L,33,27,9,20,45.0,3,4,75.0,6,9,66.7,0,1,1,3,2,2,3,1,-9,2016-12-19 00:00:00,MIN,AWAY
27,"DEC 17, 2016 - PHX @ OKC",L,31,12,4,13,30.8,1,6,16.7,3,3,100.0,0,3,3,4,0,0,2,1,-17,2016-12-17 00:00:00,OKC,AWAY
28,"DEC 15, 2016 - PHX vs. SAS",L,30,14,5,14,35.7,1,5,20.0,3,4,75.0,1,3,4,5,1,0,2,1,-12,2016-12-15 00:00:00,SAS,HOME
29,"DEC 13, 2016 - PHX vs. NYK",W,39,31,9,21,42.9,1,4,25.0,12,12,100.0,2,4,6,8,2,1,5,2,5,2016-12-13 00:00:00,NYK,HOME
30,"DEC 11, 2016 - PHX vs. NOP",L,40,32,13,26,50.0,3,11,27.3,3,4,75.0,1,2,3,8,2,0,4,6,13,2016-12-11 00:00:00,NOP,HOME
31,"DEC 09, 2016 - PHX @ LAL",W,33,30,10,18,55.6,3,5,60.0,7,8,87.5,0,4,4,9,3,1,1,0,18,2016-12-09 00:00:00,LAL,AWAY
32,"DEC 07, 2016 - PHX vs. IND",L,29,15,5,13,38.5,0,5,0.0,5,5,100.0,0,3,3,4,3,1,4,5,-16,2016-12-07 00:00:00,IND,HOME
33,"DEC 06, 2016 - PHX @ UTA",L,25,14,5,10,50.0,0,0,0.0,4,4,100.0,1,5,6,2,1,0,3,1,-18,2016-12-06 00:00:00,UTA,AWAY
34,"DEC 03, 2016 - PHX @ GSW",L,30,27,10,19,52.6,5,8,62.5,2,2,100.0,0,5,5,4,5,0,1,3,-14,2016-12-03 00:00:00,GSW,AWAY
35,"NOV 30, 2016 - PHX vs. ATL",W,28,12,5,17,29.4,0,3,0.0,2,2,100.0,2,4,6,4,2,1,1,1,-9,2016-11-30 00:00:00,ATL,HOME
36,"NOV 27, 2016 - PHX vs. DEN",L,40,35,10,23,43.5,4,8,50.0,11,11,100.0,0,6,6,6,2,2,3,3,11,2016-11-27 00:00:00,DEN,HOME
