,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DAL vs. ORL",W,30,8,4,13,30.8,0,1,0.0,0,0,0.0,3,1,4,2,0,0,1,2,19,2017-02-11 00:00:00,ORL,HOME
1,"FEB 09, 2017 - DAL vs. UTA",W,43,31,12,20,60.0,2,3,66.7,5,7,71.4,0,4,4,1,0,0,1,3,-2,2017-02-09 00:00:00,UTA,HOME
2,"FEB 07, 2017 - DAL vs. POR",L,38,26,10,19,52.6,1,3,33.3,5,8,62.5,0,5,5,0,2,0,2,2,-7,2017-02-07 00:00:00,POR,HOME
3,"FEB 06, 2017 - DAL @ DEN",L,34,12,6,11,54.5,0,2,0.0,0,0,0.0,0,4,4,2,1,0,2,1,-12,2017-02-06 00:00:00,DEN,AWAY
4,"FEB 03, 2017 - DAL @ POR",W,38,13,6,14,42.9,1,3,33.3,0,0,0.0,0,7,7,2,1,0,0,1,6,2017-02-03 00:00:00,POR,AWAY
5,"FEB 01, 2017 - DAL vs. PHI",W,32,15,6,13,46.2,1,3,33.3,2,2,100.0,2,5,7,1,2,0,1,2,16,2017-02-01 00:00:00,PHI,HOME
6,"JAN 30, 2017 - DAL vs. CLE",W,37,24,9,16,56.3,0,2,0.0,6,7,85.7,3,6,9,3,1,0,3,2,4,2017-01-30 00:00:00,CLE,HOME
7,"JAN 29, 2017 - DAL @ SAS",W,35,19,8,20,40.0,1,4,25.0,2,2,100.0,1,2,3,2,0,0,0,1,10,2017-01-29 00:00:00,SAS,AWAY
8,"JAN 26, 2017 - DAL @ OKC",L,39,31,13,26,50.0,2,2,100.0,3,3,100.0,0,2,2,2,1,0,0,2,-3,2017-01-26 00:00:00,OKC,AWAY
9,"JAN 25, 2017 - DAL vs. NYK",W,37,23,8,15,53.3,0,2,0.0,7,7,100.0,1,4,5,1,2,0,2,0,12,2017-01-25 00:00:00,NYK,HOME
10,"JAN 22, 2017 - DAL vs. LAL",W,27,6,3,12,25.0,0,2,0.0,0,0,0.0,2,3,5,2,0,0,1,0,15,2017-01-22 00:00:00,LAL,HOME
11,"JAN 20, 2017 - DAL vs. UTA",L,40,19,7,16,43.8,1,2,50.0,4,6,66.7,1,4,5,1,0,1,2,0,-8,2017-01-20 00:00:00,UTA,HOME
12,"JAN 19, 2017 - DAL @ MIA",L,34,15,7,14,50.0,0,3,0.0,1,1,100.0,2,5,7,2,1,0,1,0,1,2017-01-19 00:00:00,MIA,AWAY
13,"JAN 17, 2017 - DAL @ CHI",W,38,20,8,17,47.1,2,3,66.7,2,2,100.0,1,3,4,1,0,0,2,2,0,2017-01-17 00:00:00,CHI,AWAY
14,"JAN 15, 2017 - DAL vs. MIN",W,32,13,6,16,37.5,0,4,0.0,1,2,50.0,0,3,3,0,1,1,1,2,-12,2017-01-15 00:00:00,MIN,HOME
15,"JAN 12, 2017 - DAL @ PHX",W,36,22,10,17,58.8,1,4,25.0,1,2,50.0,1,3,4,5,2,1,0,2,9,2017-01-12 00:00:00,PHX,AWAY
16,"JAN 09, 2017 - DAL @ MIN",L,34,30,13,23,56.5,4,5,80.0,0,0,0.0,0,2,2,1,0,0,1,3,2,2017-01-09 00:00:00,MIN,AWAY
17,"JAN 07, 2017 - DAL vs. ATL",L,30,21,9,15,60.0,2,4,50.0,1,2,50.0,2,2,4,0,2,0,0,3,-20,2017-01-07 00:00:00,ATL,HOME
18,"JAN 05, 2017 - DAL vs. PHX",L,39,19,8,13,61.5,0,0,0.0,3,4,75.0,2,4,6,2,1,1,0,0,1,2017-01-05 00:00:00,PHX,HOME
19,"JAN 03, 2017 - DAL vs. WAS",W,35,26,8,18,44.4,2,4,50.0,8,9,88.9,0,7,7,5,0,1,2,5,-13,2017-01-03 00:00:00,WAS,HOME
20,"DEC 30, 2016 - DAL @ GSW",L,28,25,11,18,61.1,3,7,42.9,0,0,0.0,0,3,3,1,2,1,1,0,-17,2016-12-30 00:00:00,GSW,AWAY
21,"DEC 29, 2016 - DAL @ LAL",W,36,17,6,17,35.3,1,4,25.0,4,4,100.0,2,7,9,4,1,0,2,1,9,2016-12-29 00:00:00,LAL,AWAY
22,"DEC 27, 2016 - DAL vs. HOU",L,32,21,7,16,43.8,1,3,33.3,6,6,100.0,0,3,3,1,0,0,0,2,-16,2016-12-27 00:00:00,HOU,HOME
23,"DEC 26, 2016 - DAL @ NOP",L,37,15,6,14,42.9,1,2,50.0,2,2,100.0,0,7,7,1,0,0,2,1,-11,2016-12-26 00:00:00,NOP,AWAY
24,"DEC 23, 2016 - DAL @ LAC",W,38,24,11,19,57.9,0,2,0.0,2,3,66.7,2,4,6,1,1,1,3,1,4,2016-12-23 00:00:00,LAC,AWAY
25,"DEC 21, 2016 - DAL @ POR",W,36,28,10,22,45.5,0,2,0.0,8,8,100.0,1,6,7,0,0,0,0,3,3,2016-12-21 00:00:00,POR,AWAY
26,"DEC 19, 2016 - DAL @ DEN",L,34,19,9,15,60.0,1,3,33.3,0,0,0.0,0,2,2,1,1,0,1,2,-7,2016-12-19 00:00:00,DEN,AWAY
27,"DEC 18, 2016 - DAL vs. SAC",W,30,15,5,15,33.3,1,2,50.0,4,6,66.7,3,6,9,2,3,1,0,0,9,2016-12-18 00:00:00,SAC,HOME
28,"DEC 16, 2016 - DAL @ UTA",L,37,21,10,22,45.5,1,3,33.3,0,0,0.0,1,2,3,3,2,0,1,2,6,2016-12-16 00:00:00,UTA,AWAY
29,"DEC 14, 2016 - DAL vs. DET",L,37,19,9,18,50.0,1,5,20.0,0,0,0.0,2,3,5,2,2,0,2,0,-3,2016-12-14 00:00:00,DET,HOME
30,"DEC 12, 2016 - DAL vs. DEN",W,32,18,6,11,54.5,0,0,0.0,6,7,85.7,1,2,3,1,1,0,2,0,20,2016-12-12 00:00:00,DEN,HOME
31,"DEC 10, 2016 - DAL @ HOU",L,32,20,7,13,53.8,1,1,100.0,5,5,100.0,2,2,4,1,1,0,2,2,-11,2016-12-10 00:00:00,HOU,AWAY
32,"DEC 09, 2016 - DAL vs. IND",W,36,25,10,17,58.8,3,3,100.0,2,4,50.0,3,5,8,2,0,0,0,2,14,2016-12-09 00:00:00,IND,HOME
33,"DEC 07, 2016 - DAL vs. SAC",L,32,11,5,16,31.3,0,4,0.0,1,2,50.0,2,2,4,1,0,0,6,3,-6,2016-12-07 00:00:00,SAC,HOME
34,"DEC 05, 2016 - DAL vs. CHA",L,38,29,10,21,47.6,2,4,50.0,7,7,100.0,4,3,7,2,1,0,0,4,4,2016-12-05 00:00:00,CHA,HOME
35,"DEC 03, 2016 - DAL vs. CHI",W,37,22,9,21,42.9,2,5,40.0,2,2,100.0,3,2,5,1,1,0,0,1,32,2016-12-03 00:00:00,CHI,HOME
36,"DEC 01, 2016 - DAL @ CHA",L,38,17,8,20,40.0,1,2,50.0,0,0,0.0,1,8,9,1,2,0,1,1,-12,2016-12-01 00:00:00,CHA,AWAY
37,"NOV 30, 2016 - DAL vs. SAS",L,40,17,8,15,53.3,1,2,50.0,0,0,0.0,1,1,2,1,1,1,2,0,-7,2016-11-30 00:00:00,SAS,HOME
38,"NOV 27, 2016 - DAL vs. NOP",W,41,23,9,24,37.5,1,4,25.0,4,4,100.0,0,7,7,4,2,0,1,2,6,2016-11-27 00:00:00,NOP,HOME
39,"NOV 25, 2016 - DAL @ CLE",L,30,12,6,13,46.2,0,3,0.0,0,0,0.0,3,2,5,0,0,0,0,0,-26,2016-11-25 00:00:00,CLE,AWAY
40,"NOV 23, 2016 - DAL vs. LAC",L,30,22,10,19,52.6,2,4,50.0,0,0,0.0,0,4,4,2,1,0,1,1,-11,2016-11-23 00:00:00,LAC,HOME
41,"NOV 21, 2016 - DAL @ SAS",L,42,20,9,18,50.0,0,2,0.0,2,4,50.0,4,5,9,1,0,1,3,3,5,2016-11-21 00:00:00,SAS,AWAY
42,"NOV 19, 2016 - DAL @ ORL",L,39,11,3,13,23.1,1,3,33.3,4,5,80.0,1,5,6,3,2,0,0,2,0,2016-11-19 00:00:00,ORL,AWAY
43,"NOV 18, 2016 - DAL vs. MEM",L,34,15,5,17,29.4,0,1,0.0,5,5,100.0,1,6,7,0,0,0,4,0,-17,2016-11-18 00:00:00,MEM,HOME
