BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,31.1,11.3,3.8,10.2,37.6,1.8,5.9,30.9,1.9,2.3,79.1,1.4,4.7,6.1,1.6,1.9,1.8,0.9,3.0,7,0,-2.5
Home,26,31.5,11.2,3.9,10.3,37.8,1.8,6.1,29.1,1.6,2.1,77.8,1.4,5.0,6.4,1.6,1.9,1.8,0.8,3.0,4,0,-1.5
Road,21,30.7,11.6,3.8,10.1,37.3,1.9,5.7,33.3,2.1,2.7,80.4,1.4,4.3,5.7,1.6,1.9,1.9,1.0,3.0,3,0,-3.8
Wins,19,32.6,12.3,4.4,10.9,39.9,1.8,6.1,29.6,1.8,2.3,79.1,1.7,5.2,6.9,1.9,2.0,1.9,1.0,3.0,3,0,6.3
Losses,28,30.1,10.7,3.5,9.7,35.8,1.9,5.8,31.9,1.9,2.4,79.1,1.3,4.3,5.6,1.4,1.8,1.7,0.8,3.0,4,0,-8.5
October,2,27.4,5.0,1.5,5.5,27.3,1.0,4.5,22.2,1.0,1.0,100,0.5,2.5,3.0,1.5,2.0,2.5,0.5,1.0,0,0,-8.0
November,16,27.7,8.9,2.8,9.1,31.0,1.9,6.4,30.4,1.3,1.8,72.4,1.1,4.2,5.3,1.0,1.7,1.9,0.8,2.8,1,0,-6.8
December,11,32.3,12.6,4.6,11.4,40.8,1.5,5.5,26.7,1.9,2.4,80.8,2.2,4.4,6.5,1.9,2.1,1.0,0.8,3.6,1,0,-3.5
January,15,33.8,13.7,4.7,10.8,43.2,2.2,6.1,35.9,2.1,2.5,84.2,1.2,5.9,7.1,2.1,2.2,2.1,1.2,2.9,5,0,5.7
February,3,34.1,12.3,3.7,12.0,30.6,1.3,5.0,26.7,3.7,5.0,73.3,2.3,4.0,6.3,1.3,0.7,2.7,0.3,3.0,0,0,-13.3
Pre All-Star,47,31.1,11.3,3.8,10.2,37.6,1.8,5.9,30.9,1.9,2.3,79.1,1.4,4.7,6.1,1.6,1.9,1.8,0.9,3.0,7,0,-2.5
Starters,47,31.1,11.3,3.8,10.2,37.6,1.8,5.9,30.9,1.9,2.3,79.1,1.4,4.7,6.1,1.6,1.9,1.8,0.9,3.0,7,0,-2.5
0 Days Rest,10,30.0,12.4,4.0,10.7,37.4,2.3,6.6,34.8,2.1,2.4,87.5,1.5,4.3,5.8,1.3,2.0,1.9,0.7,2.7,2,0,-5.8
1 Days Rest,21,31.2,12.1,4.1,10.2,40.5,1.9,5.8,33.1,2.0,2.6,75.9,1.3,5.0,6.3,1.6,1.7,1.5,0.9,3.1,3,0,-0.9
2 Days Rest,11,32.1,9.5,3.5,9.9,34.9,1.3,5.5,23.0,1.3,1.7,73.7,1.5,4.3,5.8,2.0,2.5,2.0,1.1,3.5,1,0,-3.0
3 Days Rest,2,31.1,11.0,3.5,11.5,30.4,2.0,8.0,25.0,2.0,2.0,100,1.5,6.5,8.0,1.5,1.0,3.0,0.5,3.0,1,0,-1.0
4 Days Rest,1,31.9,10.0,3.0,6.0,50.0,2.0,4.0,50.0,2.0,2.0,100,1.0,4.0,5.0,2.0,0.0,2.0,1.0,1.0,0,0,2.0
5 Days Rest,1,31.2,7.0,3.0,9.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,2.0,1.0,1.0,1.0,0,0,12.0
6+ Days Rest,1,29.1,11.0,2.0,10.0,20.0,2.0,5.0,40.0,5.0,7.0,71.4,1.0,3.0,4.0,1.0,1.0,3.0,0.0,2.0,0,0,-20.0
