BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,56,19.5,7.3,2.9,6.2,47.0,0.9,2.8,33.1,0.6,0.9,58.5,1.3,2.5,3.9,1.1,0.6,0.6,0.3,1.2,0,0,1.1
Home,26,18.9,7.0,2.7,6.1,43.7,0.9,2.8,32.9,0.8,1.1,71.4,1.4,2.4,3.8,1.1,0.6,0.3,0.3,1.1,0,0,2.8
Road,30,20.1,7.6,3.2,6.4,49.7,0.9,2.7,33.3,0.4,0.8,44.0,1.3,2.7,4.0,1.1,0.7,0.8,0.3,1.3,0,0,-0.3
Wins,39,19.6,7.3,2.9,5.8,50.2,0.9,2.6,36.6,0.5,0.9,52.9,1.3,2.8,4.1,1.2,0.7,0.7,0.3,1.3,0,0,3.2
Losses,17,19.3,7.5,2.9,7.2,41.0,0.8,3.1,26.4,0.8,1.1,68.4,1.5,1.9,3.4,0.9,0.4,0.4,0.4,1.1,0,0,-3.7
October,3,13.8,5.0,2.0,3.7,54.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.3,0.3,0.0,1.7,0,0,2.3
November,15,18.2,5.9,2.4,4.9,49.3,0.8,2.1,38.7,0.3,0.5,50.0,1.1,2.7,3.7,1.3,0.6,0.6,0.3,1.1,0,0,-0.2
December,17,20.6,8.1,3.3,7.0,47.1,0.8,2.9,26.5,0.8,1.2,61.9,2.0,2.8,4.8,1.2,0.9,0.6,0.3,0.9,0,0,2.8
January,17,21.3,8.5,3.4,7.2,46.3,1.1,3.3,32.1,0.8,1.3,59.1,1.4,2.5,3.9,0.9,0.6,0.7,0.4,1.4,0,0,-0.1
February,4,16.6,6.0,2.3,5.8,39.1,1.3,3.0,41.7,0.3,0.5,50.0,0.3,1.3,1.5,1.5,0.3,0.0,0.3,1.8,0,0,3.3
Pre All-Star,56,19.5,7.3,2.9,6.2,47.0,0.9,2.8,33.1,0.6,0.9,58.5,1.3,2.5,3.9,1.1,0.6,0.6,0.3,1.2,0,0,1.1
Starters,1,35.0,30.0,12.0,19.0,63.2,6.0,11.0,54.5,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,4.0,0,0,2.0
Bench,55,19.2,6.9,2.8,6.0,46.1,0.8,2.6,31.5,0.6,1.0,58.5,1.4,2.5,3.9,1.1,0.7,0.5,0.3,1.1,0,0,1.1
0 Days Rest,13,21.3,8.3,3.3,6.9,47.8,1.1,3.0,35.9,0.6,1.1,57.1,1.8,3.1,4.9,1.2,1.0,0.6,0.1,0.9,0,0,1.5
1 Days Rest,34,19.3,6.9,2.8,6.1,46.6,0.8,2.6,31.1,0.5,0.9,51.6,1.1,2.6,3.7,1.1,0.5,0.6,0.4,1.4,0,0,1.7
2 Days Rest,7,18.3,7.4,2.9,6.4,44.4,0.9,2.9,30.0,0.9,0.9,100,1.7,1.7,3.4,0.9,0.7,0.6,0.3,0.7,0,0,-2.9
3 Days Rest,1,17.6,10.0,3.0,5.0,60.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0,0,10.0
4 Days Rest,1,13.6,4.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0,0,-4.0
