DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.7,1.3,50.0,100%,42.6,7.4
3 Pointers,0.0,0.3,0.0,25.0%,26.2,-26.2
2 Pointers,0.7,1.0,66.7,75.0%,42.9,23.8
Less Than 6 Ft,0.3,0.3,100,25.0%,60.7,39.3
Less Than 10 Ft,0.7,0.7,100,50.0%,48.1,52.0
Greater Than 15 Ft,0.0,0.7,0.0,50.0%,35.4,-35.4
