,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MEM vs. GSW",L,19,0,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,3,-12,2017-02-10 00:00:00,GSW,HOME
1,"FEB 06, 2017 - MEM vs. SAS",W,24,7,3,9,33.3,1,5,20.0,0,1,0.0,1,5,6,2,0,4,2,2,-2,2017-02-06 00:00:00,SAS,HOME
2,"FEB 04, 2017 - MEM @ MIN",W,31,11,3,7,42.9,3,5,60.0,2,2,100.0,0,3,3,1,1,1,1,3,10,2017-02-04 00:00:00,MIN,AWAY
3,"FEB 03, 2017 - MEM @ OKC",L,19,7,3,6,50.0,1,4,25.0,0,0,0.0,0,0,0,3,0,1,0,1,-6,2017-02-03 00:00:00,OKC,AWAY
4,"FEB 01, 2017 - MEM @ DEN",W,26,14,4,6,66.7,3,3,100.0,3,4,75.0,1,4,5,6,0,1,0,3,16,2017-02-01 00:00:00,DEN,AWAY
5,"JAN 30, 2017 - MEM @ PHX",W,28,5,1,6,16.7,1,2,50.0,2,2,100.0,1,4,5,5,3,0,1,2,20,2017-01-30 00:00:00,PHX,AWAY
6,"JAN 28, 2017 - MEM @ UTA",W,30,0,0,7,0.0,0,3,0.0,0,0,0.0,0,2,2,0,1,0,0,5,10,2017-01-28 00:00:00,UTA,AWAY
7,"JAN 27, 2017 - MEM @ POR",L,25,13,4,8,50.0,1,1,100.0,4,4,100.0,2,0,2,1,1,0,0,2,3,2017-01-27 00:00:00,POR,AWAY
8,"JAN 25, 2017 - MEM vs. TOR",W,30,7,2,4,50.0,0,1,0.0,3,4,75.0,0,3,3,3,0,1,0,3,-2,2017-01-25 00:00:00,TOR,HOME
9,"JAN 21, 2017 - MEM vs. HOU",L,20,8,1,6,16.7,0,3,0.0,6,6,100.0,1,2,3,2,0,0,0,3,-21,2017-01-21 00:00:00,HOU,HOME
10,"JAN 20, 2017 - MEM vs. SAC",W,22,11,3,5,60.0,2,4,50.0,3,3,100.0,0,4,4,2,2,0,0,1,15,2017-01-20 00:00:00,SAC,HOME
11,"JAN 18, 2017 - MEM @ WAS",L,30,12,4,9,44.4,3,6,50.0,1,2,50.0,0,2,2,1,3,0,1,0,-4,2017-01-18 00:00:00,WAS,AWAY
12,"JAN 15, 2017 - MEM vs. CHI",L,31,10,4,8,50.0,2,5,40.0,0,0,0.0,0,1,1,2,0,1,0,2,-1,2017-01-15 00:00:00,CHI,HOME
13,"JAN 13, 2017 - MEM @ HOU",W,21,3,1,3,33.3,0,1,0.0,1,2,50.0,1,1,2,1,0,0,0,2,3,2017-01-13 00:00:00,HOU,AWAY
14,"JAN 11, 2017 - MEM @ OKC",L,29,11,3,6,50.0,3,4,75.0,2,4,50.0,1,2,3,1,1,1,0,4,-17,2017-01-11 00:00:00,OKC,AWAY
