BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,36,28.8,8.2,2.9,7.8,36.8,1.1,3.6,29.7,1.4,1.9,74.6,1.1,6.1,7.2,2.1,1.5,1.0,0.7,1.8,3,0,0.7
Home,18,29.7,8.6,3.2,8.0,40.3,1.1,3.7,30.3,1.1,1.4,73.1,0.9,6.0,6.9,2.2,1.4,0.7,0.6,1.4,1,0,1.6
Road,18,27.8,7.7,2.5,7.6,33.1,1.0,3.4,29.0,1.7,2.3,75.6,1.3,6.1,7.4,2.0,1.5,1.3,0.8,2.1,2,0,-0.2
Wins,16,28.9,7.4,2.6,7.5,35.0,0.9,3.3,28.3,1.3,1.8,71.4,1.2,6.4,7.6,2.1,1.3,0.9,1.0,1.6,3,0,5.4
Losses,20,28.7,8.8,3.1,8.0,38.1,1.2,3.8,30.7,1.5,2.0,76.9,1.1,5.8,6.8,2.1,1.6,1.1,0.4,2.0,0,0,-3.1
October,3,28.4,5.0,1.3,6.0,22.2,1.0,4.7,21.4,1.3,2.3,57.1,0.3,7.7,8.0,1.3,1.3,1.0,1.3,2.7,0,0,-0.3
November,5,24.7,7.2,2.6,8.8,29.5,1.2,4.4,27.3,0.8,1.6,50.0,1.2,4.6,5.8,1.8,1.6,1.8,0.6,0.4,1,0,2.4
December,9,25.6,5.9,2.1,6.1,34.5,0.8,2.9,26.9,0.9,1.4,61.5,0.9,4.8,5.7,2.2,1.3,0.8,0.2,1.7,0,0,-2.4
January,15,31.3,8.7,3.3,8.2,39.8,0.8,3.0,26.7,1.4,1.6,87.5,1.4,6.8,8.2,2.5,1.7,0.9,0.9,2.2,1,0,2.3
February,4,32.0,14.8,4.5,10.0,45.0,2.5,5.3,47.6,3.3,3.8,86.7,1.0,6.8,7.8,1.0,1.0,0.8,0.5,1.5,1,0,0.3
Pre All-Star,36,28.8,8.2,2.9,7.8,36.8,1.1,3.6,29.7,1.4,1.9,74.6,1.1,6.1,7.2,2.1,1.5,1.0,0.7,1.8,3,0,0.7
Starters,23,29.0,7.7,2.8,7.8,36.3,1.0,3.4,27.8,1.1,1.6,69.4,1.2,5.9,7.1,2.3,1.4,1.0,0.7,1.6,2,0,0.7
Bench,13,28.3,9.0,2.9,7.8,37.6,1.2,3.8,32.7,1.9,2.4,80.6,0.9,6.3,7.2,1.8,1.5,0.9,0.6,2.1,1,0,0.8
0 Days Rest,5,29.9,8.4,2.8,9.6,29.2,0.8,4.4,18.2,2.0,2.2,90.9,1.8,7.4,9.2,1.8,1.4,1.8,0.8,1.2,1,0,6.6
1 Days Rest,20,28.4,7.8,2.6,7.7,33.8,1.0,3.6,27.8,1.6,2.1,73.8,1.2,6.0,7.2,2.1,1.4,0.9,0.8,2.1,2,0,0.2
2 Days Rest,6,32.6,11.3,4.5,9.0,50.0,1.5,4.2,36.0,0.8,1.2,71.4,0.8,6.8,7.7,2.5,1.7,0.8,0.3,1.8,0,0,-1.3
3 Days Rest,3,25.8,7.0,2.7,5.7,47.1,1.3,2.3,57.1,0.3,0.3,100,0.7,4.0,4.7,2.0,2.3,0.3,0.3,0.7,0,0,-2.0
6+ Days Rest,2,23.4,4.0,1.0,3.5,28.6,0.5,1.0,50.0,1.5,3.0,50.0,0.0,4.5,4.5,2.0,0.5,1.5,0.5,2.0,0,0,1.5
