BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,21,14.1,4.3,1.9,4.1,46.5,0.0,0.1,0.0,0.5,0.7,71.4,1.0,3.3,4.3,0.3,0.8,0.4,0.7,1.7,0,0,-3.8
Home,11,13.8,3.5,1.6,3.2,51.4,0.0,0.1,0.0,0.2,0.3,66.7,1.1,2.5,3.6,0.3,0.5,0.4,0.8,1.8,0,0,-2.6
Road,10,14.6,5.2,2.2,5.1,43.1,0.0,0.2,0.0,0.8,1.1,72.7,1.0,4.1,5.1,0.4,1.2,0.4,0.6,1.6,0,0,-5.1
Wins,6,12.3,3.0,1.3,3.0,44.4,0.0,0.0,0.0,0.3,0.7,50.0,1.2,3.5,4.7,0.7,1.0,0.8,0.5,1.2,0,0,-1.5
Losses,15,14.9,4.8,2.1,4.5,47.1,0.0,0.2,0.0,0.5,0.7,80.0,1.0,3.2,4.2,0.2,0.7,0.2,0.8,1.9,0,0,-4.7
October,2,13.0,2.0,1.0,3.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,0.0,1.0,0.0,0.0,3.0,0,0,-6.5
November,6,11.9,3.8,1.7,3.8,43.5,0.0,0.0,0.0,0.5,0.7,75.0,1.2,2.3,3.5,0.2,0.5,0.2,0.8,1.2,0,0,-5.2
December,12,16.3,5.3,2.3,4.7,50.0,0.0,0.3,0.0,0.6,0.8,70.0,1.1,4.1,5.2,0.5,0.9,0.5,0.8,1.8,0,0,-3.2
January,1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,2.0
Pre All-Star,21,14.1,4.3,1.9,4.1,46.5,0.0,0.1,0.0,0.5,0.7,71.4,1.0,3.3,4.3,0.3,0.8,0.4,0.7,1.7,0,0,-3.8
Starters,10,16.5,5.2,2.3,4.7,48.9,0.0,0.2,0.0,0.6,0.9,66.7,1.2,4.1,5.3,0.6,1.1,0.6,0.8,1.8,0,0,-5.7
Bench,11,12.0,3.5,1.5,3.5,43.6,0.0,0.1,0.0,0.4,0.5,80.0,0.9,2.5,3.5,0.1,0.5,0.2,0.6,1.6,0,0,-2.1
0 Days Rest,3,13.2,5.0,1.7,4.0,41.7,0.0,0.0,0.0,1.7,2.3,71.4,1.0,3.7,4.7,0.3,1.3,1.0,0.7,2.7,0,0,-4.7
1 Days Rest,8,17.8,4.9,2.3,5.1,43.9,0.0,0.3,0.0,0.4,0.5,75.0,1.3,4.1,5.4,0.8,1.1,0.4,1.1,1.4,0,0,-6.3
2 Days Rest,4,14.1,5.8,2.8,4.8,57.9,0.0,0.3,0.0,0.3,0.3,100,1.0,3.5,4.5,0.0,0.5,0.3,0.5,2.5,0,0,-0.5
4 Days Rest,2,17.0,4.0,2.0,3.5,57.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,5.0,0.0,0.0,0.0,1.0,1.0,0,0,-8.0
5 Days Rest,2,8.5,2.5,1.0,2.0,50.0,0.0,0.0,0.0,0.5,1.0,50.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,2.0,0,0,-2.0
6+ Days Rest,2,3.6,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.5,0.0,0.5,0,0,3.0
