BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,30,14.0,5.7,2.3,5.0,45.3,0.3,0.9,35.7,0.8,0.9,92.3,0.2,1.1,1.3,3.0,0.8,0.2,0.0,0.7,0,0,1.5
Home,11,15.4,6.3,2.8,5.7,49.2,0.4,0.8,44.4,0.3,0.4,75.0,0.2,1.8,2.0,3.6,1.2,0.2,0.0,0.7,0,0,5.1
Road,19,13.2,5.3,1.9,4.6,42.5,0.3,1.0,31.6,1.1,1.2,95.5,0.2,0.7,0.8,2.7,0.6,0.3,0.0,0.6,0,0,-0.6
Wins,15,13.8,5.8,2.6,5.1,50.6,0.3,0.8,41.7,0.3,0.3,80.0,0.1,1.3,1.5,3.1,1.1,0.1,0.0,0.7,0,0,3.2
Losses,15,14.2,5.5,1.9,4.9,39.7,0.3,1.1,31.3,1.3,1.4,95.2,0.2,0.9,1.1,2.9,0.5,0.3,0.0,0.6,0,0,-0.3
October,3,17.0,8.0,3.3,6.7,50.0,0.3,0.7,50.0,1.0,1.3,75.0,0.0,2.0,2.0,4.3,1.7,0.0,0.0,1.7,0,0,5.3
November,17,17.7,6.6,2.7,6.3,43.0,0.4,1.2,35.0,0.8,0.9,93.3,0.3,1.4,1.7,3.3,0.8,0.4,0.0,0.8,0,0,1.2
December,4,7.9,5.0,1.8,2.0,87.5,0.3,0.3,100,1.3,1.3,100,0.0,0.5,0.5,2.3,0.3,0.0,0.0,0.3,0,0,4.8
January,4,8.1,3.3,1.3,3.3,38.5,0.3,1.3,20.0,0.5,0.5,100,0.0,0.3,0.3,2.8,1.0,0.3,0.0,0.3,0,0,-2.8
February,2,2.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,-0.5
Pre All-Star,30,14.0,5.7,2.3,5.0,45.3,0.3,0.9,35.7,0.8,0.9,92.3,0.2,1.1,1.3,3.0,0.8,0.2,0.0,0.7,0,0,1.5
Bench,30,14.0,5.7,2.3,5.0,45.3,0.3,0.9,35.7,0.8,0.9,92.3,0.2,1.1,1.3,3.0,0.8,0.2,0.0,0.7,0,0,1.5
0 Days Rest,6,16.7,7.0,3.0,5.8,51.4,0.3,1.2,28.6,0.7,0.7,100,0.3,0.8,1.2,4.0,0.7,0.2,0.0,0.2,0,0,-3.8
1 Days Rest,14,16.7,6.9,2.9,6.4,44.4,0.4,1.0,35.7,0.8,0.9,91.7,0.2,1.6,1.9,2.9,1.0,0.3,0.0,1.1,0,0,2.4
2 Days Rest,3,15.2,5.3,2.3,4.0,58.3,0.7,1.0,66.7,0.0,0.0,0.0,0.0,1.3,1.3,5.0,1.3,0.3,0.0,0.7,0,0,7.0
3 Days Rest,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0
4 Days Rest,2,9.4,2.5,0.5,3.5,14.3,0.0,0.5,0.0,1.5,2.0,75.0,0.0,0.5,0.5,2.0,0.5,0.0,0.0,0.5,0,0,-1.0
6+ Days Rest,4,5.4,2.8,0.5,1.5,33.3,0.3,0.8,33.3,1.5,1.5,100,0.0,0.0,0.0,2.0,0.3,0.3,0.0,0.0,0,0,3.3
