,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 01, 2017 - UTA vs. MIL",W,8,3,1,3,33.3,1,2,50.0,0,0,0.0,1,0,1,0,0,0,1,1,-3,2017-02-01 00:00:00,MIL,HOME
1,"JAN 28, 2017 - UTA vs. MEM",L,31,20,7,12,58.3,4,6,66.7,2,2,100.0,0,4,4,1,0,1,0,2,-7,2017-01-28 00:00:00,MEM,HOME
2,"JAN 26, 2017 - UTA vs. LAL",W,22,5,2,6,33.3,1,4,25.0,0,0,0.0,0,4,4,0,0,0,0,2,-8,2017-01-26 00:00:00,LAL,HOME
3,"JAN 14, 2017 - UTA vs. ORL",W,33,14,6,14,42.9,2,7,28.6,0,1,0.0,0,4,4,2,1,0,3,2,6,2017-01-14 00:00:00,ORL,HOME
4,"JAN 13, 2017 - UTA vs. DET",W,29,27,10,14,71.4,7,8,87.5,0,0,0.0,0,4,4,2,0,1,2,3,33,2017-01-13 00:00:00,DET,HOME
5,"JAN 10, 2017 - UTA vs. CLE",W,35,18,7,15,46.7,4,10,40.0,0,0,0.0,1,4,5,3,2,0,3,4,10,2017-01-10 00:00:00,CLE,HOME
6,"JAN 08, 2017 - UTA @ MEM",L,31,9,4,14,28.6,1,7,14.3,0,0,0.0,0,3,3,2,0,0,1,2,-12,2017-01-08 00:00:00,MEM,AWAY
7,"JAN 07, 2017 - UTA @ MIN",W,21,3,1,6,16.7,1,2,50.0,0,0,0.0,0,5,5,1,1,0,0,3,-4,2017-01-07 00:00:00,MIN,AWAY
8,"JAN 05, 2017 - UTA @ TOR",L,35,7,3,10,30.0,1,5,20.0,0,0,0.0,0,2,2,3,0,1,0,1,-8,2017-01-05 00:00:00,TOR,AWAY
9,"JAN 03, 2017 - UTA @ BOS",L,35,9,3,10,30.0,0,3,0.0,3,6,50.0,0,3,3,4,0,0,0,1,-9,2017-01-03 00:00:00,BOS,AWAY
10,"JAN 02, 2017 - UTA @ BKN",W,28,15,6,19,31.6,1,4,25.0,2,2,100.0,1,2,3,1,0,0,0,4,-3,2017-01-02 00:00:00,BKN,AWAY
11,"DEC 31, 2016 - UTA vs. PHX",W,25,13,5,11,45.5,3,7,42.9,0,0,0.0,1,3,4,1,0,0,1,4,6,2016-12-31 00:00:00,PHX,HOME
12,"DEC 29, 2016 - UTA vs. PHI",W,32,20,7,11,63.6,4,6,66.7,2,2,100.0,0,1,1,2,1,0,4,2,25,2016-12-29 00:00:00,PHI,HOME
13,"DEC 27, 2016 - UTA @ LAL",W,25,2,1,7,14.3,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,1,0,2016-12-27 00:00:00,LAL,AWAY
14,"DEC 23, 2016 - UTA vs. TOR",L,13,2,1,6,16.7,0,4,0.0,0,0,0.0,0,0,0,1,0,0,1,0,-13,2016-12-23 00:00:00,TOR,HOME
15,"DEC 20, 2016 - UTA @ GSW",L,11,0,0,5,0.0,0,3,0.0,0,2,0.0,0,2,2,1,0,0,0,2,-3,2016-12-20 00:00:00,GSW,AWAY
16,"DEC 18, 2016 - UTA @ MEM",W,33,10,5,16,31.3,0,8,0.0,0,0,0.0,1,3,4,1,0,0,0,1,24,2016-12-18 00:00:00,MEM,AWAY
17,"DEC 16, 2016 - UTA vs. DAL",W,31,15,6,11,54.5,2,5,40.0,1,2,50.0,0,3,3,2,2,0,3,2,1,2016-12-16 00:00:00,DAL,HOME
18,"DEC 14, 2016 - UTA vs. OKC",W,31,25,9,14,64.3,5,9,55.6,2,2,100.0,0,1,1,1,0,0,1,3,6,2016-12-14 00:00:00,OKC,HOME
19,"DEC 06, 2016 - UTA vs. PHX",W,12,8,3,6,50.0,2,2,100.0,0,0,0.0,0,0,0,2,1,0,0,2,16,2016-12-06 00:00:00,PHX,HOME
20,"DEC 05, 2016 - UTA @ LAL",W,31,16,5,17,29.4,2,8,25.0,4,4,100.0,1,4,5,5,0,0,1,0,15,2016-12-05 00:00:00,LAL,AWAY
21,"DEC 03, 2016 - UTA vs. DEN",W,28,15,4,14,28.6,1,6,16.7,6,7,85.7,1,5,6,1,2,0,1,2,-11,2016-12-03 00:00:00,DEN,HOME
