DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,7.3,14.9,48.5,100%,48.4,0.1
3 Pointers,0.8,1.6,47.6,10.6%,36.0,11.6
2 Pointers,6.5,13.3,48.7,89.4%,51.5,-2.8
Less Than 6 Ft,3.7,7.3,51.3,48.8%,61.6,-10.3
Less Than 10 Ft,4.6,9.3,49.5,62.3%,56.6,-7.1
Greater Than 15 Ft,2.1,4.4,48.1,29.2%,38.1,10.0
