DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.8,4.3,41.0,100%,42.5,-1.5
3 Pointers,0.4,1.8,24.1,42.6%,35.2,-11.1
2 Pointers,1.3,2.5,53.6,57.4%,47.2,6.4
Less Than 6 Ft,0.7,0.8,78.9,19.5%,59.3,19.6
Less Than 10 Ft,0.8,1.2,71.2,26.7%,53.6,17.5
Greater Than 15 Ft,0.8,2.7,27.6,63.1%,36.5,-8.8
