DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.0,1.3,75.0,100%,44.2,30.8
3 Pointers,0.7,0.7,100,50.0%,37.0,63.1
2 Pointers,0.3,0.7,50.0,50.0%,48.9,1.1
Less Than 6 Ft,0.3,0.3,100,25.0%,60.0,40.0
Less Than 10 Ft,0.3,0.7,50.0,50.0%,53.2,-3.2
Greater Than 15 Ft,0.7,0.7,100,50.0%,39.5,60.5
